時間,コメント,予測値
927.529,ケイオーいいね,0.0
928.401,KAYOなんだw,1.0
928.401,！,0.0
929.696,草,1.0
929.798,草,1.0
930.555,草,1.0
930.591,オーナー同士がめついw,1.0
931.053,草,1.0
931.195,草,1.0
931.406,VCバグw,1.0
931.753,草,1.0
932.211,草,1.0
932.335,草,1.0
933.06,草,1.0
933.327,ｗｗ,1.0
933.669,草,1.0
934.412,ムラッシュにもばれる,0.0
934.429,w,1.0
934.505,草,1.0
934.875,草,1.0
934.875,草,1.0
935.122,えw,1.0
935.45,バグかw,1.0
935.689,草,1.0
935.793,草,1.0
935.882,草,1.0
935.98,ww,1.0
936.644,草,1.0
936.774,草,1.0
936.819,草,1.0
936.871,草,1.0
937.229,草,1.0
938.365,草,1.0
938.371,草,1.0
938.913,草,1.0
938.969,純いくわ,1.0
940.121,草,1.0
940.749,草,1.0
941.123,知り合いw,1.0
941.304,ケイオーワンチャンある,1.0
941.404,こんー,0.0
942.255,草,1.0
942.902,使える？,0.0
945.592,ｗ,1.0
945.872,ジャスじゃない？,0.0
946.34,草,1.0
946.877,草,1.0
947.059,草,1.0
947.082,ｗ,1.0
947.906,めっちゃ悪いw,1.0
948.467,草,1.0
948.583,草,1.0
949.108,スコア悪いなんか不吉だなw,1.0
950.525,草,1.0
952.776,草,1.0
953.544,ｗｗ,1.0
954.542,スコア,0.0
954.657,w,1.0
955.127,草,1.0
955.708,まぁｗ,1.0
956.046,ｗ,1.0
956.459,草,1.0
956.522,葛葉はスカイでいい,0.0
956.838,草,1.0
956.9,草,1.0
957.051,流石に楽しみやな,0.0
957.57,くさ,1.0
958.198,でもぉ、、、w,1.0
958.723,草,1.0
959.653,草,1.0
959.935,スカイの時スコアいいしな,0.0
960.05,草,1.0
960.641,嫌そうで草,1.0
960.829,草,1.0
960.801,絶対草,1.0
960.795,スカイのがうまいw,1.0
961.171,勝ちたいよなあ！！,0.0
961.293,じゃすw,1.0
961.788,ww,1.0
962.069,これスカイご指名です,0.0
962.155,やらせてもらえないw,1.0
962.795,草,1.0
963.216,草,1.0
963.384,草,1.0
964.437,草,1.0
964.955,草,1.0
965.129,でもスカイのが上手いと思ってる,0.0
965.162,純のコメ欄は常にこれの１万倍荒れてます,0.0
966.642,おおｗ,1.0
966.865,いくかあ,0.0
967.127,草,1.0
967.75,草,1.0
968.369,スカイにしとくかぁw,1.0
968.973,ほなスカイか,0.0
969.025,安心安全のスカイ,0.0
969.181,草,1.0
969.338,草,1.0
969.556,草,1.0
969.899,草,1.0
970.176,草,1.0
970.34,マジで草ってコメント流れるんやな,1.0
970.655,草,1.0
970.672,介護よろ,0.0
970.775,草,1.0
971.775,草,1.0
971.937,コーチ胃やられそうｗ,1.0
971.993,草,1.0
972.245,じゃあスカイかｗ,1.0
972.354,触れずにブロックして報告しておこう,0.0
972.381,じゃあスカイやな,0.0
972.476,草,1.0
972.852,草,1.0
972.999,スカイはもう熟練だもんな,0.0
973.019,草,1.0
973.173,草,1.0
973.192,ご指名か,0.0
974.114,じゃすキャリーしろ,0.0
974.231,じゃすキャリー頼む,0.0
974.546,草,1.0
974.552,スカイへの信頼があつすぎるw,1.0
976.031,草,1.0
976.376,じゃすぱーバス,0.0
977.197,ランク的にスカイやろなぁ...,0.0
978.583,けいご,0.0
978.565,じゃっさん背負ってくれ〜,0.0
978.909,じゃすぱー背負え,0.0
979.212,勝ちに行け,0.0
979.23,お前はスカイが輝く,0.0
980.814,スカイ本人だから大丈夫よ,0.0
980.901,ほなスカイかぁ,0.0
981.082,ほなスカイかー,0.0
981.623,コルチうまいなww,1.0
981.798,ほんとに使わせたくなさそうやなw,1.0
982.051,ヒールもあるしね,0.0
983.381,ジャス航空や,1.0
983.501,ほなスカイや,0.0
984.401,草やめてくれ,1.0
984.691,スカイか,0.0
985.521,おー,0.0
986.416,責任をww,1.0
986.937,葛葉スカイが好きｗ,1.0
989.136,葛葉を信じてw,1.0
990.104,練度はスカイがダントツだしな,0.0
991.934,スカイマジでうまいしねww,0.0
994.274,草,1.0
994.904,ほなスカイか,0.0
995.187,対よろ,0.0
996.567,スカイか,0.0
1000.154,草,1.0
1002.722,スカイめっちゃ上手いもんねw,1.0
1003.051,！,0.0
1003.833,ヒールもいいよね,0.0
1007.847,ほお,0.0
1011.422,犬とドローン一気に使うんだ,0.0
1011.535,コメ欄おもろいね,0.0
1012.851,ロックマンより平和じゃねえか,0.0
1014.02,へぇ,1.0
1014.365,wはスマホだと打ちにくいから草だろ知らんけど,1.0
1014.86,衛門も草使えよ,1.0
1015.276,衛門に侵略されてる,0.0
1015.431,なるほど,0.0
1018.284,華麗な鳥さばきに期待,0.0
1018.59,めいじゃす以外の声小さいかも,0.0
1018.682,フルパならではやな,0.0
1018.867,やあ,0.0
1020.432,なるほど,0.0
1021.868,おもろ,0.0
1024.189,おもろ,0.0
1027.055,絶対強いやん,0.0
1028.157,草なんよw,1.0
1030.096,やあ,0.0
1030.294,荒らしは無視して楽しもうぜ,0.0
1031.468,おもろー,0.0
1034.392,かなり支配的なスキル攻め,0.0
1036.517,ジャスパーに背負わせて楽しんで,0.0
1037.093,なるほど,0.0
1037.108,対よろ,0.0
1037.71,ほう,0.0
1041.574,パワー,0.0
1041.713,対よろ,0.0
1042.628,異文化交流w,1.0
1043.065,ほぉ！,0.0
1046.187,衛門ってなに？,0.0
1048.189,これカスタム自体は22時から？？,0.0
1049.783,異文化交流懐かしいねー,0.0
1050.132,ホンモノはうんこちゃんのところで隔離されてるからこっちは平和だよ,0.0
1052.57,なるほど,0.0
1054.23,荒らさないでｸｶさい！,0.0
1054.492,にょ、にょまれ〜！,0.0
1054.91,おお,0.0
1055.652,えもんはジュニチのリスナーやで,0.0
1056.087,交流会はここですか？,0.0
1056.613,ｗｗ,1.0
1056.853,ジャスパー背負え,0.0
1056.954,草,1.0
1057.19,w,1.0
1057.224,ふふw,1.0
1057.226,草ってなんですか？,0.0
1057.894,純もおもったよりやるな,0.0
1058.043,草,1.0
1058.119,うるせーよじゃすぱー,0.0
1058.165,ヨル使おう,0.0
1058.747,ww,1.0
1058.851,たのもし,0.0
1059.094,w,1.0
1059.332,草,1.0
1059.597,ww,1.0
1059.65,わかりておるｗ,1.0
1059.774,草,1.0
1060.414,草,1.0
1060.562,草,1.0
1060.785,草,1.0
1060.806,草,1.0
1060.931,俺はお前だけみてるぜ,0.0
1060.978,おおお,0.0
1060.999,w,1.0
1061.092,草,1.0
1061.099,草,1.0
1061.681,草,1.0
1061.903,草,1.0
1061.977,草,1.0
1062.554,草,1.0
1062.561,草,1.0
1063.239,草,1.0
1063.327,かっけぇｗｗ,1.0
1063.63,ｗｗ,1.0
1063.748,対よろ〜！,0.0
1063.906,草,1.0
1064.015,草,1.0
1064.295,草,1.0
1064.565,うんこちゃん。,0.0
1064.659,草,1.0
1064.711,分かり手,0.0
1064.885,草,1.0
1064.897,加藤さん良いおっさんでわろた,0.0
1064.991,草,1.0
1065.018,w,1.0
1065.054,草,1.0
1065.058,ww,1.0
1065.128,ｗ,1.0
1065.225,草,1.0
1065.575,うおおおおお,1.0
1066.117,草,1.0
1066.498,草,1.0
1066.69,草,1.0
1066.738,草,1.0
1066.86,草,1.0
1066.893,草,1.0
1066.963,w,1.0
1067.193,たのもしいなｗ,1.0
1067.861,草,1.0
1067.982,草,1.0
1068.547,草,1.0
1068.664,ｸﾞﾝｯ,0.0
1068.84,草,1.0
1069.131,草,1.0
1069.156,w,1.0
1069.217,草,1.0
1069.435,草,1.0
1069.449,草,1.0
1070.244,わかるの！？,0.0
1070.879,くさ,1.0
1071.04,わかりて,0.0
1071.078,かっけぇww,1.0
1071.628,草,1.0
1072.192,草,1.0
1072.484,草,1.0
1072.692,草,1.0
1072.967,草,1.0
1072.991,加藤純一最強定期,1.0
1074.028,わかり手いるな,0.0
1074.867,じゃっさん声でっかw,1.0
1075.811,頼もしいw,1.0
1076.173,別に思ったより荒れてないなw,1.0
1076.449,まんぜう軍ってなんですか？,0.0
1077.368,草,1.0
1077.881,草,1.0
1078.13,笑,1.0
1079.032,草,1.0
1081.271,じゅんいちさん結構やってるんだねぇ,0.0
1081.352,ジャスパー君、,0.0
1081.43,草,1.0
1081.447,対よろ!,0.0
1081.466,わかり手きちゃ,0.0
1081.73,草,1.0
1082.024,わかりてかぁｗ,1.0
1082.09,ジャスパーがんばれw,1.0
1082.098,純のコメ欄地獄で草,1.0
1083.717,あんよハゼ坊,0.0
1084.84,5マップだもんな～,0.0
1086.113,頼むじゃっさん,0.0
1087.54,盛り上がってるねええええ！,0.0
1088.507,草ってなに？,1.0
1088.559,うんこちゃん優しいからな,0.0
1089.2,衛門はみんな無視しよう,0.0
1091.456,.ホビっす！w,1.0
1095.428,じゃすさんに乗っかっていくスタイル,0.0
1097.155,(っ`･ω･´)っﾌﾚｰｯ!ﾌﾚｰｯ!,0.0
1097.727,純って誰？,0.0
1098.948,36歳,0.0
1100.431,草ってなに？,1.0
1100.822,純とゆうたの声ちょっと上げてくれ！,0.0
1100.858,背負えじゃすぱー,0.0
1100.941,もっとうんこちゃんに喋らせろ,0.0
1104.506,今日のコメ欄おもろいやん,0.0
1104.616,試合前に荒れてたら終わりだよ,0.0
1106.797,雲みたいなの浮いてたな,0.0
1107.559,すげえ上空に,0.0
1107.558,たいよろ！！！,0.0
1107.645,すげぇとこにあるw,1.0
1108.646,ロックマンと比べたら平和よ,0.0
1108.956,草,1.0
1111.301,すごい上にジェットモクあるww,1.0
1112.391,純粋な衛門がチームメイト荒らすわけないやろw,1.0
1113.071,うおおおおおおおおおおおお,1.0
1113.638,じゃすぱー最高,0.0
1114.461,背負えじゃす,0.0
1114.973,流石のムラッシュオーナー,1.0
1115.976,触れるな触れるな,0.0
1116.322,対よろ～,0.0
1116.814,ロックマンより平和はガチ,0.0
1118.233,こういうコメ欄久しぶりでおもろい,0.0
1118.75,荒らさないでｸｶさい！！,0.0
1119.972,フィジカル最強,0.0
1120.31,うちのじじいを頼む,0.0
1120.937,おい！今純の悪口言ったよなあああ！,0.0
1122.775,加藤さんと葛葉が楽しんでりゃよくね？,0.0
1124.115,おお,0.0
1127.237,今日いつもより女息してなくていいな,0.0
1127.263,ムラゲ,1.0
1127.896,にょ、にょまれ〜！,0.0
1128.445,純置物で草,1.0
1128.511,一部の荒らしが湧くのはいつものことや,0.0
1129.694,対よろ,0.0
1130.841,(逆だったかもしれねぇ…),0.0
1134.343,概念…？,0.0
1135.115,ジャス背負え,0.0
1135.15,古き良きコメ欄,0.0
1136.519,流石に純いくわ,1.0
1136.548,概念レベルでかｗ,1.0
1136.672,概念ww,1.0
1137.005,いい加減統一しろ！！,0.0
1139.009,概念,0.0
1139.822,概念w,1.0
1140.375,もく使いだね純一さん,0.0
1140.655,関さまー︎,1.0
1141.506,概念からかｗ,1.0
1141.58,草,1.0
1141.594,概念,0.0
1141.887,関さん？,0.0
1142.377,概念？w,1.0
1142.436,ロックマンより平和は本当にそうなんだよね,0.0
1142.916,ドン座,0.0
1145.596,ロックマンより平和なのは草,1.0
1145.804,そっからか～ｗ,1.0
1145.839,概念ｗ,1.0
1146.836,全部、じゃっさんに背負わせるべw,1.0
1146.833,概念w,1.0
1147.281,荒れてはないよ,0.0
1148.501,なんか今日お祭りみたい！,0.0
1149.799,草,1.0
1149.939,対よろ,0.0
1150.439,概念とは,0.0
1152.693,まじでプロゲーマーって色々考えてるんだな,0.0
1152.915,もっとはなそーぜ！葛葉,0.0
1153.746,ロックマンより平和草,1.0
1154.487,よくやろうとw,1.0
1154.72,ぷりー,0.0
1154.822,前から牛だったっけ,0.0
1155.64,す、すまにょ,1.0
1156.155,今荒らしてる奴は衛門ではなく擬態してる暇な方々です。無視しましょう,0.0
1156.48,コメ欄おもろすぎるww,1.0
1158.042,ロックマンってなに？,0.0
1160.124,概念,0.0
1161.09,実は平和,0.0
1163.446,ロックマンの方が荒れてた草,1.0
1163.561,ロックマンより平和だ,0.0
1164.97,すまにょ,0.0
1165.772,この程度で荒れてるは草,1.0
1165.826,ロックマンに比べたら、温いな,0.0
1166.259,しょうもないな,0.0
1167.596,いつもと違う感じでそれはそれで,0.0
1169.708,異文化交流いいな,0.0
1169.981,いいねいいね！新鮮でおもろすぎ,0.0
1170.434,異文化交流わーい,0.0
1170.455,こんな感じのコメ欄楽しいから好きだよ,0.0
1170.822,コメ欄異文化交流おもろ,1.0
1172.875,ラークってやつね,0.0
1172.907,楽しんでこうねい,0.0
1173.026,待望の純とコラボなんだから話しかけろ！！！,0.0
1174.654,ロックマン荒れすぎだろ,0.0
1175.81,純はこのあと置き物になるよ,0.0
1176.999,ロックマンならなあ・・・,0.0
1179.68,このチームで勝つの楽しみすぎ,0.0
1179.723,感謝する人だね,0.0
1181.868,ロックマンそんなに荒れてたんや,0.0
1182.606,ロックマン＞純,0.0
1182.759,それはそう、荒れてねぇ,0.0
1185.105,ほおｗ,1.0
1186.306,純の介護よろね～,0.0
1186.437,お祭り感あるね,0.0
1188.603,や,1.0
1188.89,純宜しくなーーーーーー,0.0
1188.902,たしかにロックマンより平和,1.0
1189.146,ゆーて荒れてないか,0.0
1193.572,草,1.0
1193.98,草,1.0
1194.81,ロックマン笑う,0.0
1195.581,ぜう！？,0.0
1195.847,ロックマンすごかったよねえ,0.0
1196.019,今日は交流会なので楽しみましょう,0.0
1196.626,完璧ｗ,1.0
1196.718,異文化交流で賑やかなだけで楽しい,0.0
1197.965,ww,1.0
1199.1,たばこ,0.0
1201.986,草,1.0
1202.246,バッタ食いたいな！あ,0.0
1202.358,プロに聞ける貴重な時間だね。,0.0
1202.386,すまん、ロックマンいくわ,0.0
1202.419,完璧かぁ,0.0
1202.777,ロックマンよりマシ草,1.0
1203.026,今日コメも併せて雰囲気好きだよ,0.0
1204.028,完璧ｗかなｗ,1.0
1204.144,純すでに置き物,0.0
1204.702,葛葉さんがんばれー！,0.0
1204.99,ほなもう練習終わりかw,1.0
1205.393,褒めるやんw,1.0
1206.146,荒れてねーぞ全然w,1.0
1208.003,純をたのんだ,0.0
1209.391,雰囲気いいよね,0.0
1209.431,ロックマンの悪口やめろよ！,0.0
1209.917,ロックマンの悪口w,1.0
1210.331,マップ決まってるの？,0.0
1211.507,草,1.0
1212.982,フィジw,1.0
1213.094,無視が1番やで,1.0
1213.209,コメ欄同士の会話が一番きちい,0.0
1213.31,純の介護頼みます,0.0
1215.735,じゃす背負え,0.0
1216.108,ロックマンより荒れてないのまじで草,1.0
1217.144,にょっす,0.0
1217.506,みんな仲良くするにょ,1.0
1218.072,ゴリ押しかw,1.0
1219.565,こういうコメ欄の方がいいわけ,0.0
1219.962,頑張れ,0.0
1220.103,フィジでいこうよ！,0.0
1220.325,火畜のみなさんすまにょすまにょ,0.0
1220.547,まこう　まんぜう　まずは,1.0
1220.868,楽しいよ俺はコメントもチームも,1.0
1221.056,岩、男,0.0
1223.451,フィジカルで全て解決する,0.0
1223.553,もう全部フィジだろw,1.0
1224.784,そもそも荒れてなくねえか,0.0
1225.036,にょっすwにょっすwにょっすw,1.0
1225.477,全然荒れてねぇや,0.0
1226.705,今ロックマンの悪口いったよなあ！？,0.0
1227.001,「僕はガレリア」,0.0
1228.142,異文化さんよろー,0.0
1228.759,ｆげｗｓ,1.0
1230.114,いいね,0.0
1230.764,そもそもこのコメ欄荒れてるの基準低すぎんねん,0.0
1232.29,頑張れな,0.0
1232.469,コメ欄も雰囲気いいねw,1.0
1233.66,攻めタレットか,0.0
1234.321,仲良くしろよ,0.0
1237.49,まんぜう軍,0.0
1237.635,荒らしてもいいってこと？,0.0
1238.212,いいね,0.0
1238.324,思ったより平和だな,0.0
1239.487,あ,0.0
1239.581,にょっすー！,0.0
1239.65,やった,0.0
1239.994,お前らにょ！コメ欄同士で会話すんなよ！,0.0
1240.627,荒れてなくね？,0.0
1240.701,いいね,0.0
1240.926,いいね,0.0
1241.641,採用!,0.0
1241.806,a,0.0
1241.823,いいね,0.0
1242.19,いいね,0.0
1242.832,コメ欄なんだしみんな自由でいいやろ,0.0
1245.631,楽しみ！,0.0
1245.739,採用された,1.0
1245.909,コメ欄がコメ欄のこと気にしすぎや,0.0
1245.935,賑やかしが多いだけ、気に入らないなら各自ブロックで,0.0
1247.753,異文化交流なので変に気にしすぎないのが吉,0.0
1248.865,まずはがんばれ！,0.0
1250.674,採用！,0.0
1252.682,荒らそうぜー,1.0
1252.855,マジで手前でスキル吐き切るな,0.0
1254.746,練習だからマップ良いのかな？,0.0
1254.877,頑張ってね！おうえんしてます！,0.0
1257.398,チーム連携合うといいなぁ,1.0
1257.5,まんぜう軍待機中,0.0
1258.198,葛葉のコメ欄には可愛い衛門向こうは地獄,0.0
1258.764,にょっすってなんだ？笑,1.0
1258.95,いくぞおおおおおおお,1.0
1259.156,まんぜう軍待機中,0.0
1259.304,ボドも上手いからなんも背負うこたねぇ,0.0
1259.915,Meiyくんを倒すww,1.0
1260.91,がんばれ～,0.0
1261.572,牛の絵文字違う奴いて草,1.0
1262.263,コーチぼこれー,0.0
1262.454,今日外国人多めか,0.0
1262.796,みそきん、みそる、みそま、みそは,0.0
1262.89,1ｖ5きちゃ,0.0
1264.191,vc反響してね？,1.0
1264.23,おお,0.0
1264.41,尚子面きめええええ,0.0
1265.141,牛野アイ,0.0
1265.532,うおおおおおおお,1.0
1267.378,れちご！,0.0
1268.153,勝ってCR倒したって言おう,0.0
1270.126,対よろ,0.0
1270.683,おいお前らビビんな！異文化こみゅにけぃしょんやで！楽しい,0.0
1270.866,対よろ,0.0
1271.142,結構ふわふわした雰囲気でええなww,0.0
1272.301,そこまで誹謗中傷ないな,0.0
1272.653,草,1.0
1272.675,草,1.0
1272.682,草,1.0
1273.053,純の介護頼んだぞ！,0.0
1273.159,ww,1.0
1273.735,誰だお前,1.0
1274.3,草,1.0
1274.721,あｗ,1.0
1275.269,草,1.0
1275.391,w w,1.0
1275.535,草,1.0
1275.661,草,1.0
1276.272,ん？,0.0
1276.782,草,1.0
1276.844,草,1.0
1276.969,あ,0.0
1277.032,草,1.0
1277.132,あ,0.0
1277.208,草,1.0
1277.519,コールw,1.0
1277.559,声ｗｗ,1.0
1277.568,草,1.0
1277.617,草,1.0
1277.654,大丈夫そ？,0.0
1277.658,草,1.0
1277.769,草,1.0
1277.82,誰w,1.0
1277.843,草,1.0
1278.137,今日のコメ欄多様性でいいね,0.0
1278.421,じゃす…？,0.0
1278.533,草,1.0
1278.557,w,1.0
1278.585,せっかくなんだからみんな楽しめ！,0.0
1278.846,草,1.0
1279.199,草,1.0
1279.445,喋り方ぁ？！,0.0
1279.773,草,1.0
1279.922,草,1.0
1280.081,あw,1.0
1280.172,草,1.0
1280.202,ｗ,1.0
1280.315,草,1.0
1280.546,誰だよｗ,1.0
1280.948,草,1.0
1281.026,草,1.0
1281.133,ジャスしぼうw,1.0
1281.827,草,1.0
1281.914,草,1.0
1282.03,なんやこれ,0.0
1282.145,草,1.0
1282.934,ん？w,1.0
1283.047,草,1.0
1284.043,あれ？じゃす？w,1.0
1284.099,草,1.0
1284.225,草,1.0
1284.913,ゴタゴタ,0.0
1285.984,草,1.0
1286.206,ぐちゃぐちゃだあ,0.0
1286.446,草,1.0
1286.952,草,1.0
1287.37,草,1.0
1287.373,うるさい笑,1.0
1287.491,あわあわあわ,1.0
1287.54,草,1.0
1288.047,葛葉？w,1.0
1288.218,コールのくせw,1.0
1288.344,草,1.0
1288.382,めちゃくちゃだあ,0.0
1288.528,エア始まったw,1.0
1288.693,草,1.0
1288.721,キャラ変わってね??w,1.0
1288.959,なんかグレで溶けてるやつおらん？ｗ,1.0
1289.103,草,1.0
1290.108,草,1.0
1290.161,草,1.0
1290.656,いじめてるww,1.0
1290.826,わからんｗ,1.0
1290.833,あれ,0.0
1290.926,つよｗｗ,1.0
1291.243,なんこ出すねんｗ,1.0
1291.282,wえ,1.0
1291.402,草,1.0
1291.404,草,1.0
1292.243,なんだよｗ,1.0
1292.77,草,1.0
1293.173,おいおいおい,0.0
1293.205,純も葛葉もみろ！,0.0
1294.379,ピカピカ,0.0
1294.829,草,1.0
1295.021,草,1.0
1295.086,草,1.0
1296.289,草,1.0
1296.516,みんな熔けてら＾＾,0.0
1296.694,わけわからんｗｗ,1.0
1296.746,草,1.0
1297.043,草,1.0
1297.073,鳥さんポイポイでワロタ,0.0
1297.654,草,1.0
1297.659,ぐちゃぐちゃww,1.0
1297.685,草,1.0
1297.8,やられてるw,1.0
1298.06,フラバン行きすぎかちょっと,0.0
1298.643,草,1.0
1298.685,草,1.0
1301.777,草,1.0
1302.011,草,1.0
1302.432,草,1.0
1302.477,フラバンマシンｗ,1.0
1303.107,死ぬほどフラッシュ吐いてて草,1.0
1304.658,フラッシュ打ちすぎw,1.0
1304.734,まっずいｗ,1.0
1304.793,フラバン多いなぁw,1.0
1306.282,w,1.0
1306.314,わちゃわちゃw,1.0
1306.836,草,1.0
1307.407,大丈夫そ？,0.0
1308.038,うるさすぎるか,0.0
1308.495,おもろ,0.0
1308.672,草,1.0
1308.804,草,1.0
1309.079,声は出てた,0.0
1309.567,ひでぇww,1.0
1310.091,ww,1.0
1310.879,うるさい言われたw,1.0
1310.888,草,1.0
1310.954,うるさすぎるww,1.0
1311.268,騒がしかったねｗｗ,1.0
1313.098,2人w,1.0
1313.568,ちょっとうるさすぎるか…,0.0
1313.592,草,1.0
1313.712,フラッシュ多くない？,0.0
1313.734,草,1.0
1313.797,無限フラバン編,0.0
1313.946,メイいるほんまにw,1.0
1316.17,失明するわw,1.0
1316.555,ｗｗ,1.0
1316.732,w w,1.0
1316.983,気付いたら2人飛んどる,0.0
1317.084,草,1.0
1317.731,草,1.0
1318.329,w,1.0
1318.499,スラッシュ多すぎww,1.0
1318.746,フラッシュ多いww,1.0
1319.078,フラッシュ連打してたw,1.0
1319.164,グレで死んでるw,1.0
1319.182,無限フラッシュ編,1.0
1321.435,これは賑やかし担当チームｗ,1.0
1321.916,無限フラッシュ編,1.0
1322.03,草,1.0
1322.146,常時光ってたw,1.0
1322.236,フラッシュ多すぎww,1.0
1322.282,まぶしいっす,0.0
1323.08,コーチ諦めとるやんw,1.0
1323.94,一瞬クソガキおったなw,1.0
1324.219,草,1.0
1324.296,今日ゲーム音ない？,0.0
1324.349,草,1.0
1324.5,フラッシュ死ぬほどあったな,0.0
1324.626,ｗｗ,1.0
1324.792,一旦無限大か,0.0
1324.983,テッカテカに照らしてあげような,0.0
1325.465,無限フラッシュ,0.0
1326.183,草,1.0
1326.465,フラッシュは多ければ多いほど強いしな,0.0
1328.062,無限フラッシュ笑う,1.0
1329.135,サングラス必要かw,1.0
1329.137,草,1.0
1329.742,女だから,0.0
1330.073,ピッカピカ,0.0
1331.198,チームワーク平気か？,0.0
1333.548,ある意味1キル,0.0
1336.864,先生が困ってますw,1.0
1337.86,フラッシュなんぼ出すのw,1.0
1339.578,はえ～,0.0
1340.134,（逆だったかもしれねぇ...）,0.0
1340.796,やあ,0.0
1340.83,ほう,0.0
1341.85,へー,0.0
1342.937,ゲーム音は下げてます！,0.0
1343.098,多ければ多いほど良いよな,0.0
1344.8,ほぉ～,0.0
1345.112,もでーらありがとう,0.0
1347.48,次は大将にサングラスあげるかw,1.0
1347.649,これはコーチの胃が心配ですww,0.0
1348.004,あ,0.0
1348.434,へぇ,1.0
1348.791,葛葉頑張ってね。純戻るわ,0.0
1351.053,座学中なのでゲーム音下げてます～,0.0
1354.229,🫰にょー域展開！,0.0
1354.53,ほお,0.0
1355.129,やあ,0.0
1355.136,サングラス必須か,0.0
1355.213,あ,0.0
1357.046,ほぉ,0.0
1357.086,そうなんだ,0.0
1357.849,みんなの顔が光るw,1.0
1359.774,狭いエリアではカバーのがいいのか,0.0
1359.929,へー,0.0
1360.356,すまにょ純の介護頼むにょ(;o;),1.0
1362.702,そうなのか,0.0
1363.389,残せると強いのもあるしなー,0.0
1364.116,関さんテッカテカや,0.0
1364.224,ほう,0.0
1364.334,やあ,0.0
1364.517,そういう事故あるよなぁ,0.0
1365.402,へー！,0.0
1366.457,葛葉応援してるぞ！！！,0.0
1366.623,眩しいか,0.0
1367.666,葛葉普段の感じなら良さそうだけどね,0.0
1367.903,先生が困ってますw,1.0
1373.001,対よろ,0.0
1373.781,草,1.0
1374.305,頑張れ！,0.0
1374.691,対よろ,0.0
1375.948,New member,0.0
1376.161,草,1.0
1378.369,にょっす,0.0
1380.727,来てくれてありがとねぇ,0.0
1383.137,ゲーム音低め？,0.0
1383.704,がんばれ－！,0.0
1384.657,ゲーム音下げてるんですね！ありがとうございます！,0.0
1386.977,やあ,0.0
1389.412,煽り期待してるぞ,0.0
1390.737,あ,0.0
1390.824,草,1.0
1392.87,がんばれい,0.0
1393.901,やあ,0.0
1394.065,やぁ,0.0
1400.452,あったけぇコメあってすき,0.0
1400.585,対よろ,0.0
1402.052,草,1.0
1402.453,こういうコーチングタイムすき,0.0
1402.833,にょ、にょまれ〜,0.0
1404.324,草,1.0
1404.691,声ww,1.0
1405.005,コーチ助かりまくるー,0.0
1405.161,声ww,1.0
1406.118,あ,0.0
1406.969,声,0.0
1407.038,0か100しかない,0.0
1407.881,声w,1.0
1408.165,声？w,1.0
1408.207,声w,1.0
1408.288,声草,1.0
1408.416,ごちゃごちゃ言われたw,1.0
1408.737,調整あざす,0.0
1410.089,🫰にょー域展開！,0.0
1410.597,声w,1.0
1410.759,声か…,0.0
1411.044,声w,1.0
1411.08,ダメなとこ声w,1.0
1412.68,プロシーンのＶＣ気になるなぁ,0.0
1412.87,無言まじかw,1.0
1413.763,草,1.0
1413.876,草キッズ多いは結構効くからやめて,1.0
1413.917,草,1.0
1413.92,声w,1.0
1413.931,声無い方がいいw,1.0
1413.985,声,0.0
1414.469,こえ！？,0.0
1414.482,声が無理,0.0
1414.927,草,1.0
1416.155,声w,1.0
1417.504,声w,1.0
1417.485,声ww,1.0
1418.106,無言は草,1.0
1418.388,声ww,1.0
1418.91,報告は処理できるくらいがいいのかｗ,1.0
1418.927,じゃあ無理だあ,0.0
1418.993,何でがタバコ吸ってんだよ,0.0
1419.029,w,1.0
1421.124,無理かww,1.0
1421.328,声ダメか,0.0
1421.886,無理は草,1.0
1422.183,草,1.0
1423.062,ほな無理か…,0.0
1423.077,声w,1.0
1423.815,一旦無理か,0.0
1424.107,声w,1.0
1424.872,大騒ぎ,0.0
1424.926,このチームは声出てる方が強そうよねｗ,1.0
1425.958,賑やかだよねw,1.0
1426.064,0か100じゃないんだよ,0.0
1426.167,草,1.0
1426.311,無理かw,1.0
1426.467,声が無理,0.0
1426.933,声通るよーw,1.0
1427.687,絶対うるさくなる,0.0
1428.274,無理ｗ,1.0
1430.609,草,1.0
1431.882,草,1.0
1433.184,草,1.0
1433.802,声w,1.0
1434.039,ｗ,1.0
1434.801,声w,1.0
1436.9,極端でしか出ないのかよw,1.0
1438.035,草,1.0
1438.275,草,1.0
1438.696,死ぬんよねw,1.0
1438.727,無理か,0.0
1439.089,草,1.0
1439.922,草,1.0
1440.516,毎回w,1.0
1440.673,死ぬんすけどw,1.0
1441.087,草,1.0
1446.127,死ぬなｗｗ,1.0
1447.077,日本でうるさいで有名な人集めました,0.0
1448.586,草,1.0
1449.936,純とのチーム楽しみにしてたぞー！がんばれなー！,0.0
1450.555,草,1.0
1451.716,うぇい,1.0
1452.61,草,1.0
1452.67,ジェットいない前提草,1.0
1454.013,にょっす！,0.0
1457.568,じゃすが笑い死ぬ,0.0
1458.419,おおお,0.0
1458.762,草,1.0
1459.919,おお,0.0
1460.288,おおお,0.0
1460.631,お～,0.0
1461.494,おお,0.0
1461.562,おおおお,0.0
1462.599,おお～,1.0
1462.682,おおー,1.0
1463.059,おお,0.0
1463.068,加藤純一最強！加藤純一最強！加藤純一最強！,0.0
1463.223,おお！,1.0
