コメント,ラベル
ナイスティーム,1
!,1
不破っちー,1
ふわっちのオペはガチ上手い,1
ぷわ上手くね？,1
ふわおぺさすが,1
ふわっち長物うまいよな,1
逆転あちち！,1
ﾔ?,1
二人ともタイトル詐欺じゃん！,1
にゃあ？！,1
ふわっちもエイムおかえり〜,1
りりー,1
1人で？,1
弾あたりすぎカスタムや,1
んにゃあ？,1
なんて？,1
イマジナリーふわっち,1
独りでセットアップとは？,1
ぷわナイスカバー！,1
1人か,1
ふわっちはなんぼいたっていいですから,1
ユニゾンってこと？」,1
うめえ,1
イマフワ,1
ひとりでふわっちとセットアップ！？,1
イマジナリーふわっちを宿すか,1
ナイスふわっち,1
ナイス不破さん,1
感谢，原来“草”的意思是“被嘲笑”？哈哈~,1
ロックマンするとエイム良くなるのか,1
ふわっちこれ普通にゴールドは固いでしょ,1
ナイスロックマン,1
ジャッジれちごー！,1
ダークチップ入れてる？,1
タイトル詐欺×2ってこと！？,1
ロックマンやれば強くなれるのか,1
ないす〜,1
ナイスゥ～,1
ナイスｳ,1
うあ！,1
えびお動きやばすぎる,1
1期生はみんなオーディン持つ縛りでもしてるんか,1
2発,1
ダァン！ダァン！,1
2発！？,1
ショットガンみたいなオーディン,1
ラグマジでおもろい,1
ショットガンやん,1
すげえショットガンみたい,1
オーディンがショットガンになってた,1
ダーン！,1
2発で扉壊れた,1
えぐ,1
キンクリみたいになってる,1
すごい画面,1
ナイス〜GG,1
ラグキャリーナイス,1
that is what i find annoying about this,1
なんか聞いたことない音してる,1
あら,1
a lil creepy,1
ヴァロって楽しいんだな…,1
やほ,1
ありゃまあ,1
ありゃ,1
まじ？,1
テロン,1
なおれなおれ,1
ヒットボックスヴァロ,1
あらぁ？,1
ラグとは別の問題？,1
ぴろん,1
ﾋﾟﾎﾟﾝ,1
あれま,1
ててん,1
なんの音？,1
あれ,1
なおれー！,1
えど,1
テロンテロン言うとる,1
ナイスウィングマン,1
ゲーム音小さいよ？,1
りりむ！？,1
クsあ,1
ひばつっよ,1
ダメかもしれんこのチーム,1
　おわらい会,1
こんにゃらおもろすぎんか,1
ないすけずり,1
惜しい！,1
消えてもら…,1
エビオがいっちゃんいやらしい,1
Nt,1
感謝(ㅅ´꒳` ),1
セー、ジ,1
常識が通じない男,1
絶対ジャッジ持ったエビオいるぞ,1
ping1桁なってる。いいね,1
ナイスシュミレーション,1
戦績どんな感じですか？,1
まじ似てる,1
スパイクが,1
設置せいや,1
いいむ！？,1
うまいじゃん！,1
りりむナイス～,1
ありがとウィング,1
かわえー,1
うんまぁ！,1
りりむほんとうまいわ,1
うおおナイス！,1
ナイスチームワーク,1
ふわっちがﾀﾞﾌﾟﾀﾞﾌﾟﾀﾞﾌﾟしてる,1
ハユンくんのデュエつえー,1
いいねー,1
あらあら,1
さすひば,1
怒っちゃった,1
ハユンくんチームチャットでほっこり,1
たのしすぎ,1
ここって攻めマです？,1
わあ！,1
やらしい,1
にゃらかナイス,1
人間ビーコンね,1
にゃらつよ,1
はゆんさんもすご,1
なかよ,1
KR勢の大丈夫大丈夫なんか好き,1
KRのチェンバーだぞオラ！,1
裏,1
普通に強い,1
なんかレティクルちかちかしてない？,1
ｷｮｼﾞﾝﾖ～！,1
高橋専用,1
なにそのななめ,1
ななめすご,1
ハユンうまいねぇ,1
ja ich geh schlafen,1
ゆーっくり,1
ランプ,1
NICE,1
ナイスゥ〜,1
ナイス~,1
ないすすぎ！,1
ないすぅぅ,1
ナイスりりむ,1
設置ナイス,1
ナイス設置だった,1
ナイスう！,1
にすぎてくさ,1
ふわちナイス！,1
いいむナイス,1
りりむちゃんナイスだ〜,1
ナイスジャッジ,1
ジャルジないす,1
ナイス一本～！,1
Nicee,1
ないすてぃーむ,1
ナイス読み！,1
おおないす,1
おしい！ないとら,1
いる,1
いいよ,1
ウィンドウは窓,1
あぶな,1
OMG,1
ナイフキルだ,1
バトルオーメンやからな,1
ゲッコーよかった,1
にじさんじのエンジェル,1
いいねー！連勝してるよー,1
ジェット面のオーメン,1
死ぬほど沼でくさ,1
タイトル回収ナイス,1
りりむやるねぇ,1
りりむ、つよくね？,1
りりむうめ,1
りりむうまくなったなああ,1
フラッシュよけ若い,1
ナイスよ〜,1
惜しい〜！,1
おしぃ！,1
ないすブリちゃん,1
おおないす！,1
nice ~,1
ひまちゃんナイスゥ,1
ひまちゃんないす！,1
ぽんぴナイス！,1
姉さんの威厳,1
ぽんぴまのオペは凶悪,1
どまどまどま！,1
いい勝負してるな,1
いけ～,1
つえー,1
ナイスぅ！,1
守マすぎる,1
ないとぅ！,1
いいねぇ！,1
逆転ナイスゥ,1
逆転だぁ,1
いいぞいいぞ,1
まもまや〜ん,1
逆転うおお,1
おいおい,1
まもまやーん,1
さすがに守マか,1
みんな上手くね？,1
ナイスナイスゥ,1
オレウチアイシタイ,1
でも…,1
GG！？,1
トイレ！？,1
弱音ぽろぽろでわろた,1
GGでたか,1
むりだよ;,1
トイレ行ってるやつもいます,1
死にかけのセミ,1
GG!わろた,1
無理だよ…！,1
あっ・,1
おしぃー！,1
ひまさん上手い,1
ぴょんぴょん,1
タイトル回収あざす,1
さすひますぎる,1
kuzuha最高の瞬間,1
10代エイム,1
打ち直さない葛葉さん編,1
神AIMと沼プレイを行き来する男,1
DD茶漬け,1
おしい～！,1
おっしい！,1
おっしぃ,1
おっしいい,1
おっしぃ！,1
おしいい！,1
おっしー！,1
おっしー,1
おっしーー,1
惜しい,1
おしぃぃい,1
おしいー！、！,1
おしいー！,1
がちおしい…,1
ナイストライ,1
おっし！,1
ないすぅ！おしい！,1
ナイスよ,1
チームないすー！,1
ナイスゥgg!,1
ナイス〜！GG,1
自分の力で勝利掴んだな,1
エクスつんよ,1
どちらかがね,1
どっちかは勝ちそうだったな,1
めっちゃいい試合だった,1
いい勝負だったー,1
ふわずはいい調子や！,1
そりゃどっちかが勝ちのよう,1
otsukaresama★,1
運ためてる,1
運だけの春日？！,1
ししー！,1
エイムは運！？,1
運か,1
エイムは運？,1
｢エイムは運｣,1
懐かしい,1
いいよぉ,1
れちごー！,1
ゆっくりエントリー,1
鬼コーチもいます,1
カーテン降りてからね,1
ましそよー？,1
いいメンツやな,1
ラグーザアカデミー,1
きｍｍっも,1
あちい,1
あぶね,1
叫び声おもろ,1
ないすすぎぃぃ,1
わ〜ないす！,1
終わっててくさ,1
でっか,1
すご！,1
えっぐ,1
ちらっ,1
ふわｗ,1
くさ　,1
えろ,1
いいねえ,1
なあいす,1
うまーいないす！,1
普通の疑問も出てます,1
ちくちく,1
ど正論,1
それはそうでわろた,1
ふわっちが混乱している,1
あかんおもろい,1
ちくちくやめてください,1
まじでおもろい,1
裏をかきすぎている？,1
グサッ…,1
damn,1
ワートリ？,1
エビオはダンボ,1
異常聴覚ナイス！,1
耳デケェ！,1
エビだったりイルカだったり,1
モスキート音とか聞こえそう,1
なったか？くらいの音だった,1
エビオは高音に強い,1
フラッシュよけうますぎ,1
俺たちが聞こえてるのは普通だけどよくあの状況で,1
えびピクミンは高音に強い,1
エビかイルカか,1
流石にエコーロケーションが,1
eco w,1
ナイス耐え！,1
おっしnt,1
おしいnt,1
ナイスタレット,1
うおおないす,1
ナイス－！,1
r…？,1
レディ,1
れでぃ？,1
全勝だ,1
レ、デイー,1
Rきちゃ,1
れ、でぃ,1
パール？,1
パール！？,1
リベンジか？,1
rdyってこた？,1
Ｒ,1
r,1
パールか,1
BO3,1
ready?,1
れでぃ,1
Ready,1
レディか？,1
レディか,1
もしかしてほんとにBO３するのか？,1
BO3だああ！,1
ファイナルくるか！,1
BO3？,1
レディーステディー！？,1
リベンジのRか,1
攻守入れ替える？,1
もっかいアイボ？,1
r=ready,1
終われねえか,1
BO3はじまりました,1
やるきまんまん,1
女性だけにレディってことね,1
rはレディやね,1
そういうことです、か,1
そうなんだ,1
ladyまじか。,1
どこ？,1
ひまいんぐりっしゅ,1
スーパーの？,1
どこだ？,1
lady がready,1
リベンジ？,1
スーパー?,1
めっちゃ嫌ってことか？,1
wtf LMAOO,1
ワロタ,1
スーパーなバインド！？,1
スーパーなバインド,1
スーパーなチャットありがとう,1
tyy,1
なるほど,1
スーパーなチャットありがと〜,1
スーパーな,1
スーパーなバインドありがと〜,1
スーパーなバインドありがとう！,1
すーぱーなバインドありがとお,1
スーパーなチャットありがとぉ〜♡,1
ひまちゃん語むずいな,1
tyyｗｗ,1
うえーいないすー！,1
ナイスう,1
おしぃ,1
おしい～ないとら！,1
nナイスゥ！,1
ないすー！？,1
ナイスフェニックス！,1
ナイスうう,1
ナイス置き土産,1
ナイス置きグソ,1
ナイス追い,1
ナイスすぎる,1
ナイスなんだよねぇ～！,1
ないすなんだよね,1
ふわっちナイスゥ！,1
ないすー!,1
9-3ではあるもんね,1
レイズ使いたてあるある,1
バッタの不破,1
むずいよな,1
守りこそ攻めか,1
むずいのわかるぞ,1
こっからよ,1
さぁ問題の守り,1
ポゴ？,1
爆散！,1
逆ラッシュしようぜ,1
どうやって守るんだって話,1
ふわっちうまくなったら強そう,1
頑張れー,1
ふわっちにレイズ似合ってる,1
ぜう！？,1
ふわっちがちでおもろいな,1
にじさんじのバッタね,1
nicee,1
ないすぅ～！,1
FB多いねぇ,1
ナイス～gg,1
うまーい！ナイスゥ！,1
ナイスGG,1
勝っちゃったよ,1
なーいすー！,1
泣かないで,1
フェニつええや,1
ボコボコや,1
Gg,1
さすがにボコしたか,1
ないすー！GG,1
勝っちゃった,1
全勝やんけ,1
フェニ上手くない？,1
バランス最強チームや,1
めちゃ上手かった～！,1
おもれぇ,1
葛葉キャリーや,1
rdyあるぞ,1
フェニ好き,1
舐めピックで買ってんのつええ,1
葛葉ほんとに色んなキャラ使えるな,1
かっちゃった,1
いけいけ,1
ggㄦ,1
邪念が消えてた,1
メンタルはあるね,1
この構成で勝てるのおもろ,1
フェニいいじゃん,1
あかりさん？,1
今日は男の方がフィジ強いか,1
すごいね,1
もしかしてフェニ適正？,1
フェニックスかっこよい,1
嫌われちゃった；,1
ちょっと、男子〜,1
とりあえずえびおに集めとこうフェイト,1
マイナスから始まったかあ,1
ABO,1
これがジャッジか…,1
エビオ,1
結果えびおだけが嫌われた,1
言いたい放題チャンネル,1
しっかり炊いてるな,1
ろー、れん,1
新人言うねぇ,1
しっかり嫌われてる,1
一旦殿堂入りか,1
エビオ　ヴァロ出禁,1
ちゃんと憎しみが,1
きえもら,1
ヴァロ共演NGまた増えたか,1
ローレン対面か,1
エビオ、アズカバン行き。,1
モクとジャッジないゲームなら仲良くできるはず,1
消えるのは俺の方やった,1
海老印の炊飯器,1
次回解説か,1
消えてもらおうか！,1
エビオ船降りろ,1
そのうち出禁カスタム出来るぞ,1
ジャジガキ杯,1
ジャッジ杯おもろそうすぎる,1
全員レイズな,1
楽しそう,1
全員モクだな,1
全勝ナイスです！,1
全勝ないすー！,1
対喜,0
おそいど,0
対よろ！,0
おめでとうございます,0
たいよろ,0
対よろ。,0
ツイート,0
対よろ〜！,0
まずいな,0
葛葉の推しいるじゃん,0
リハビリがんばれ,0
ついあり,0
きちゃ〜,0
対よろ〜,0
ついあり！,0
ふわっちとタイトル一緒なのすげぇな,0
おとバラ！？,0
カスタム楽しみ！,0
エクス2人おるな,0
みんな強いねー,0
ついえら,0
こんー、対よろ,0
弾あててこ,0
ふわくずてぇてぇ,0
お願いいたします,0
hae haee,0
りりむちゃんおる！嬉しいわ！,0
てぇよろ,0
楽しみ〜！,0
お願いします！,0
ふぁいてぃん,0
ローレンはローレンはローレンはローレンはローレンはローレンは,0
ふぁいて〜ん,0
ふぁいてぃん！,0
りりむ久しいなぁ,0
ファイティン,0
カスタムうれしいなー,0
ふぁいてぃーん！,0
がんばれ～,0
ぷわ〜！,0
コピーされてきてる,0
合わせたのかと思ってた,0
偶然やば,0
さすが兄弟や,0
ほぼビンゴだよ,0
えのサイズも違う,0
そろえたんだと思ってた,0
どうなっとる？,0
揃えたんじゃないんか…こえぇよ,0
合わせてるとおもった,0
ニアピンか,0
仲良し,0
フルシンクロや,0
仲良すぎや,0
漢字一緒じゃないのリアルだわ,0
ﾍｱｧ,0
ディスティニータイトル,0
口癖四天王の最終地点（脳みそ一つ）も近いか,0
多分色々偶然一緒になってることある,0
誤差,0
言語やが,0
まじでおなじうける,0
てぇてぇ,0
かよちゃんはまずい,0
座る場所移動お願いいたしますm(_ _)m,0
ぷわジェットか？,0
VC小さ目かもです,0
口癖四天王は一つ,0
そんなのねぇよ。,0
普段…？,0
今日遅延なし？,0
普段なんてねぇよ♪,0
最近まじでずっと一緒やなそういや,0
みらいさん,0
スカイでしょ,0
未來さん,0
ぷわのデュエではこれ,0
未来さん,0
拳こそが正義,0
あたるわけねえよ　うるせえよ,0
前ブリきちゃ,0
KO実際ムズイ,0
スカイじゃなくて大丈夫そ？,0
弾当たるわけねぇだろカスタム感謝,0
Koは実質ロックマンか,0
どういうことだってばよ,0
ぷわじぇっとだ,0
かよちゃんファイティン,0
マイナスかけるマイナスはプラス,0
葛葉前も弾あたるわけねえだろだっだよね,0
この面子嬉しい,0
半端だけどKay/O～！,0
頑張れ,0
ワチャワチャで楽しそう,0
座る場所右に︎,0
ソヴァじゃないんや,0
かよちゃふぁいてぃん,0
ちょめ,0
渡会ー,0
ずっと触ってるのえら,0
ならかまんキャリー,0
背中でけえ,0
下手の二乗だが,0
ちょめえ,0
ko似てるもんな岩男に,0
未来人の声ちょっと大きい？気のせい？,0
にゃらか任せた！,0
わいわいカスタムだから楽しくやれればいいのよ～,0
奈羅花ママ,0
ロー、レンは・,0
がんばれ～！,0
にゃらかが調子いいなら勝ちですやったー！,0
がんばれ〜！,0
ええ？,0
わちゃわちゃいいね,0
ふぁいてぃんー,0
ならか声小さいろ,0
もめーん,0
にゃらかキャリーか,0
AQFメンツ揃ってる,0
何したら勝ちなんだ？このゲーム,0
そめーんｎ,0
ヒバの声きこえない？喋ってないだけか？,0
ファイトー,0
塊魂は神ゲー,0
概要欄にABO2人いるな,0
なっつ,0
ゲーム音が小さいかも,0
あれは神ゲー,0
かたまり、かたまる,0
おもろいよな！,0
塊魂マジで神ゲー,0
ひばの声ないな,0
たいよろー,0
ヒバくん音ちっちゃいのかな？,0
ローレンはローレンはローレンはローレンはローレンはどこーー,0
ならかおかあたん,0
葛葉ファイティ～ン,0
あれ、コピーダメージ入ってなくね？,0
塊魂やってほしいわー,0
塊魂シュールですき,0
いけえ,0
がんばえ,0
pro siak,0
まじおもろすぎ,0
まるで仲間,0
まだ小さいかも(´・ω・｀),0
渡会くん小さめかも,0
当たんないんだよ,0
雲雀さんの声小さいかもです,0
おもろい,0
渡会さんミュート？,0
なんの音もなかったないまの,0
わちゃわちゃだあ！,0
たいよ,0
なんかひばの声聞こずらいかも,0
弾当たるわけねえだろ,0
タイトル詐欺じゃなかった,0
タイトル回収ヨシ,0
タイトル回収早いな,0
おもしろすぎ,0
ガチ当たらんカスタムきちゃった,0
タイトル通りだ！,0
2人ともタイトル回収早め,0
渡会くんの声が小さいかも,0
タイトル詐欺じゃなくて安心しました,0
valoranterきた,0
楽しそうでなにより,0
ふわずはタイトル回収ヨシ,0
ひばさん声小さいか,0
別にね,0
こんばんは！,0
タイトル詐欺じゃなかったか,0
タイトル詐欺じゃなくて助かる,0
わたひば声ちっちゃめか,0
タイトル回収たすかる,0
揃ってはいるな,0
ならか乗り気なんおもろい,0
やりたいもの多いのいいね,0
今ジャンカークイーンが一強やぞ,0
ﾘｭｳｼﾞﾝﾉｹﾝｦｸﾗｴ！,0
おみくじ,0
葛葉ゲッコー使ってくれんかなぁ,0
もう10時だしね,0
つよーい,0
なんで？,0
葛葉の声大きい？,0
箱内カスタムのわちゃわちゃした緩い感じイイネ,0
ここから本気出す,0
いまからな,0
ヤルネ＝カレ,0
本気ラグーザ,0
漢葛葉、いきます,0
37ですね,0
フラグ建てた,0
豆☆板☆醤,0
rushきた,0
きた,0
それ本気？,0
あまりにも神エイム,0
ntnt！,0
エコ…？,0
あたため中,0
ないえこ,0
弾当てちゃだめなカスタムよね,0
あたるわけねぇだろ了解,0
オペ以外全部エコ,0
貴族のエコラ,0
ロックマンからは大変か,0
貴族ではあるか,0
これからじゃない？,0
ラグーザか,0
弾あたるわけねえだろカスタム,0
サボテンエイムみしてけ,0
秘伝技きた,0
マジか！,0
ひとりなら１本か,0
俺のワンピック待って,0
5flash,0
賄賂が,0
aceやん,1
入金,0
わちゃわちゃ勝ってる,0
ACEやん,1
実質ACEや,1
人狼います,0
ふわっちオーメンの腐らせ,0
スパイおるて,0
６：４マ！？,0
低い位置が,0
葛葉人狼だったか,0
サングラス配らないと,0
敵の視界は奪ってないんだよね,0
北斗神拳な,0
まず味方からか,0
弾は当たらんフラッシュはぴかぴか,0
賄賂ね一旦,0
ヴァロ人狼はじまった,0
獅子身中の虫,0
逆エース,1
流石におもろすぎる,0
腐らせろ,0
人狼みつかったか,0
さすとろーらー,0
シュート,0
流石にサングラス案件か,0
高め高め,0
5フラッシュだけ聞くと天才フラッシュなんよ,0
内側から破壊していく北斗神拳じゃんな,0
実質エース,1
タイトルは伊達じゃねぇぞ,0
まあまあこれからじゃない？,0
最高におもろい,0
彼の声,0
こっからよな,0
弾当たった！,0
いけ！,0
ドコドコドコ,0
ストッピングは甘え,0
nt!,0
ししシーうまいな,0
ナイオバ,0
やめましょう。,0
どっちもどっちか,0
ええやんええやん,0
高め高め〜,0
本当,0
fpsちょっと久しぶりか,0
ちょっと幻か,0
ﾌﾟﾙﾌﾟﾙ,0
(勝ったな),0
まじでみんなにじヴァロが古の記憶に…,0
おかしいなぁ,0
ｓｆ６にしよう,0
ﾌﾟﾙﾌﾟﾙ…,0
せめよんエグゼでてる,0
ぷるぷる,0
2Dはそれはそう,0
ナイフ,0
もうロックマンで勝負するか,0
ロックマンしてるか,0
ロックマン軸さえ合えばいいからな,0
ポリゴン数桁違いすぎる,0
HETA Kuzuha,0
エリアスチール使われてる,0
サボテン投げなきゃ,0
銃,0
好き,0
姉ちゃんイライラでワロタ,0
高め〜,0
カウンターおでんいくぞ,0
にじさんじのいばにんになれ,0
ええやん,0
ねぇちゃんキレンテンデ,0
ええやんいいやんええやん,0
なんかねぇ！,0
ﾄﾞｺﾄﾞｺﾄﾞｺﾄﾞｺ,0
工事きた,0
工事してる,0
工事してんねぇ,0
工事きちゃ,0
工事しててワロタ,0
すごい、すごい,0
え,0
あら？,0
おっとお,0
セーフ,0
ザ・ワールド！,0
戻った！,0
お、帰ってきた,0
らぐくね？,0
戻った,0
入り直した,0
おかえりただいま,0
直った,0
復活,0
とまるな,0
戻った？,0
ぐるったのか。おかえり,0
更新！更新！更新！,0
戻ったねぇ,0
どまー,0
ロックマン！？,0
おかえ,0
おかしかったの私だけじゃないよねよかった,0
ロックマンやってね？,0
とまってるな,0
お帰り,0
おか〜,0
良かった戻った,0
おま環じゃなかったのか,0
ジャッジャー,0
ジャッジなんだよねぇ！わぁわんこ！,0
くずさんぐーるぐる,0
ただいま,0
お父さんジャッジはサンジやね,0
なおったか,0
ジャッジとオーディンの息子居るぞ,0
まぁ勝てるやろー,0
ヴィンスモークね,0
ジャッジなんだよねぇ〜,0
れちご〜,0
ハユン強そうやな,0
今きた！対よろ！,0
ぷわ！,0
ラグーザ呼びきちゃ,0
うわーい,0
連携よい,0
当たってるぅ！,0
ふわっちつよ,0
わあ,0
ふわっちつよ！,0
おぺ,0
皮膚,0
激熱ファンタジー！,0
いつも助けられたふわのジェット,0
すごいじゃん！ぷわっち,0
ヒーローや！,0
取れるう！,0
おぉ～！,0
ぷわー！,0
ふわっち！,0
宿ってたなぁ,0
ふわだむおるって,0
ずとえこきた,0
天才〜！,0
ずとえこ,0
ふわだむ,0
こーれ色気出てます,0
ずとエコ,0
ずっとエコでいいのに。,0
ずとえこ〜,0
ふわだむ！？,0
まるでT1やん,0
ずとエコリピします,0
T1！？,0
新曲あざ,0
ずとまよやんけ,0
６−６行くか,0
ずっと真夜中でいいのに、みたいに言うな,0
今日出たソルダムmontageすごかったぞ,0
エコを噛む,0
ずとえこやん,0
T1か,0
ヒバの声小さい？,0
うむ,0
これは逆転や,0
iglきた,0
謝罪きた,0
葛葉37キルしよう,0
一旦本気ではあるか,0
例えおもしろすぎ,0
神速のくずはきた,0
神速ムーブ,0
ﾄﾞｽﾄﾞｽﾄﾞｽ,0
常識では考えられないスピード,0
神速！,0
刺さってるじゃん,0
おかえりにじヴァロ葛葉,0
刺さってるぅ！,0
刺さってる！,0
オフアングラー刃牙きた,0
umai,0
これが本気…,0
最強,0
ついよろ,0
急に本気出すやん！,0
華麗なスキル＆エイム,0
きた！,0
はじまってきた！,0
完璧,0
エイムおかえり,0
おはよう,0
っぱこれよ,0
当たりまくりカスタムだ,0
弾あたりまくりカスタム始まったか,0
葛葉はガツガツがよく似合う,0
エイムおかえり～,0
首こきこきしてきた,0
急にイキる,0
覚醒するやん,0
エイムよきー,0
遊びは終わりだ,0
エィム良い,0
タイトル詐欺やめてください,0
ホカホカになってきた,0
おはよう葛葉,0
弾あたりまくる,0
エイムあったまってきた,0
ガタガタや,0
ｶﾞｸｶﾞｸ,0
ブルブル,0
地震きてね？,0
ガックガク,0
設置！,0
なんも見えねぇ,0
設置,0
dope XD,0
味方つよぉ,0
はれぇ,0
おじいちゃんヴァロ,0
寝起き気味？,0
一般人紛れ込んでたな,0
追いついた,0
ちょっと岩男かも,0
頭働かせてもろて,0
5-4？,0
あると思います,0
ちなみに5:7ではある,0
５−７だけどな,0
お弁当すぐ忘れる,0
ごーよん折り返し…,0
4？,0
まじ声が寝起きみたい,0
おじいさんの戦闘きた,0
起きろ葛葉,0
葛葉、数字も読めなくなったのか；,0
葛葉…目が…（ ; ; ）,0
頭が…,0
わんぱん,0
葛葉お前…頭が…,0
まだ寝てます,0
ごー,0
寝てるな…,0
起きて〜,0
#起きろ葛葉,0
わろてます,0
まだおやすみか,0
うん、5-4か,0
脳が起きてない,0
葛葉、目が赤いぞ大丈夫か.,0
んにゃ,0
ちょっと脳みそとろとろか,0
ひばー,0
起きて,0
あがりてたち,0
うほーー,0
?,0
わーお,0
うお,0
うんんま,0
ふわっち流石にホストだから夜好きすぎる,0
なんで当たった？,0
覚醒したか,0
起きてる,0
エイムあったまってきたー,0
今の抜くの凄いなぁ,0
スコンスコン,0
葛葉ピストルまじ上手いよね,0
攻撃的な守備,0
キル数えぐ,0
本日の共鳴あざす,0
スコンスコン助かる,0
スコンスコンスコーン,0
まるで,0
すこんすこん,0
まるで攻め,0
共鳴はじまった,0
スコーン,0
ｽｺﾝｽｺﾝ,0
え？今のすげぇエイムじゃなかった？,0
共鳴きちゃ,0
とことこスカイおった,0
もうエイム温まってるのすげ,0
攻め/詰め,0
金剛力士像か,0
風神雷神は屏風やね,0
psht,0
ダブルエントリー,0
これaqf揃うのかな,0
AQFたまに染み出てくる,0
AIによってはAQF揃うことあるんか,0
ラグいね,0
やば,0
海外勢です、か,0
なんだなんだ！,0
ガチ戦場,0
四方八方いる,0
海外から参加してる？,0
わたしが！？,0
なんでだ？,0
どうしちまったんだ回線…,0
らっぐいね,0
さっきぐるってたしな,0
ドタバタジャンゴやん,0
葛葉って韓国の方がping低い時無かった？,0
らぐーざか,0
今日回線やばいか？,0
魔界でやってる？,0
60 ?,0
魔界にいるんか？,0
らぐ,0
あったな,0
え…私のping高すぎっ…！？,0
前から海外鯖の方がピン低かったもんな,0
ショート50万人！,0
特定しました,0
あったね,0
KR葛葉,0
在住地バレ？,0
あ、住所ばれ,0
魔界に帰省してる？,0
また回線悪いんか？,0
住所バレ？,0
葛葉たまに香港住みみたいなpingの時あるよな,0
ユンくんですらもう日本在住だぞ,0
知床でヴァロしてる？,0
今魔界？,0
ジュリやん,0
韓国住みバレ,0
にじさんじKR,0
KRヤスオ？,0
韓国は、魔界だった？,0
にじさんじkr,0
誓い,0
ＯＭＧ,0
なーーいす！,0
葛葉　覚醒,0
つええや,0
エイムおかえりーー！,0
おいタイトル詐欺やめろって,0
あれ当てるのえぐー,0
コソ練か～,0
うーま！,0
コソ練？！,0
さすがのフィジカル強い,0
デスマ上から2位だったか,0
タイトル詐欺ですか…,0
さすがにロックマンでエイム温まってたか,0
ロックマンエイム練習が効いてる,0
脳起きてきた,0
これ毎日やってる,0
頭動いてきたな,0
タイトル詐欺やないか！,0
エイムおか〜,0
はいタイトル詐欺,0
タイトル詐欺やめてください！,0
ンジル,0
おいタイトル詐欺やないか,0
エグいなぁ,0
タイトル詐欺ですか！？,0
勉強してないっていうタイプだ,0
才能でゴリ押すな定期,0
がんばれたかし,0
ロックマンってエイム良くなるから,0
サボテンボールで練習した成果か,0
ヒール？,0
ロックマンしながらヴァロってたなこれ,0
ike,0
ヒールなんてねえよ,0
あつい,0
タイトル詐欺、ですか,0
葛葉のロックバスター強化はいってんな,0
スンダ,0
まもまー,0
ふわちいいねー,0
フゥー！,0
つよすぎー,0
ふわー,0
スキンかわいい,0
歌感謝,0
テーレッテーレッテテレレー,0
ふわっち頑張れ,0
ふわふわしてるな,0
左,0
叫ぶ,0
ふわっとくらっち,0
aa,0
大人になるか,0
かえろう,0
ngapain yak,0
ないけず,0
うぉ！,0
あっ…,0
らっぐ,0
削れ削れー！,0
え？ラグ,0
あるのか？,0
ラッグ！,0
らぐかったな,0
不破湊最強！不破湊最強！不破湊最強！,0
ふわっちモンタージュ！,0
すげえ,0
かっけー,0
かっけえよ！,0
ふわっちもコソ練か,0
ウィンドウズアップデートしてる＞,0
さやぷれいやーかぜたか,0
ちょっとしんどいね,0
めっちゃラグかった,0
終わったら再起しよか,0
これはモンタージュ,0
なんか裏動いてるか？,0
韓国住みバレか,0
キングクリムゾン,0
ちょっとラグーザか,0
精神！,0
不破湊最強！不破湊最強！,0
葛葉韓国でVCT出てない？,0
ふわっちいるとロックマンしたくなる,0
アプデしてるんかな？,0
ふわっちジェットうまい,0
apa itu ges,0
バレちゃった,0
これだからNUROは,0
起動しっぱなしありそう,0
イカれてるよ,0
ラグラグラグーザ？,0
ヒトボまじか,0
シャドバ起動してない？,0
とーストッピングできるな,0
勝たねばならぬ,0
pen komen apa yak,0
ロックマン起動しっぱなし？,0
ああなるほど,0
えぇ？,0
paan si gj bgt,0
ラグいの珍しいね,0
ふわっち！？,0
ラグ,0
気持ちよくなってやがる,0
東京１の鯖相性悪かったような,0
100,0
%,0
こうじうめえ,0
上手すぎ二人とも,0
天才！,0
ふわっちうま,0
ふわっちえぐいい,0
ロックマン勢育ってね？,0
ふわっちジェットまじいいな！,0
ふわっちもアセンダントか,0
ロングソードだ,0
ふわジェット良いねぇ,0
ぷわすごー,0
こーれロックマンfpsに良いです,0
ロックマン勢強いな,0
ロックマンやったらヴァロが上手くなるらし,0
ワイドソードでもある,0
起動しよう！,0
ロックマンでエイムを鍛えたか,0
こーれダークチップです,0
ロックマンやったらヴァロ上手くなるんか,0
ロックマンエイム練,0
2人揃ってタイトル詐欺,0
ふわっちシャドーユニゾンか,0
Saya憑依してるか,0
ロックマンでエイム練習してたか,0
頭はいった,0
ロックマンやるとヴァロ上手くなる説、あるな,0
まぁエコ,0
よう頭あてたね,0
頭はいったな,0
不破土体調,0
2人してタイトル詐欺クソワロタ,0
んわあ,0
うわ,0
分からせ完了,0
らぐいな,0
歯茎,0
歯茎か,0
クソラグい,0
えびおか,0
めちゃらぐいねー,0
らぐえぐい,0
ラッグえぐ,0
ラグラグ,0
ラグーザ,0
オーディンの撃ち方やべぇ,0
ABのショットガンはガチ,0
銃撃つ瞬間だけ急激にpingあがるんかな,0
エイムいい,0
ひばいいねえ,0
ひばのＡＩＭﾌﾞﾙﾙおもしろ,0
ラグすごいねぇ,0
【悲報】企業所属VTuberさん,0
こーれ、やってます,0
作戦ねえか,0
