コメント,ラベル
休みの日まで仕事の心配するのやめよう こんなのサビ残だよ,0
会社行きたくなさすぎてきのうからずっと具合が悪い,0
自分の甘さが仇となって生きづらさを感じる,0
バックホーン弾けねええあぁぁ,0
わしら、スタ練になると急に集まり悪くなるの草,0
べん本免受かってるのつまんな,0
ナンバガのチケットが取れないの今の売れてるバンド世代がみんな関係者席で取ってるから説あるな,0
お気に入りのズボンがピストに絡まってズタボロに破けたンゴ,0
今日冷麺だけで40個くらい作った冷麺マスター,0
令和前、平成最後の昭和の日,0
隣の人ご飯作ってる,0
BPM108,0
酒で暴力化する奴酒の席とは言えど素面でも影響してくる怖いなあ,0
誰か竹泉,0
もう新松戸着くンゴ…,0
のめさん運転で長野生きて帰れるの,0
のみすぎて逆流性食道炎なのかストレスで喉にデカい異物感ある死ぬな,0
やっと今日晴れて洗濯物乾くと思ってそとにほしたのに雨クソ,0
家帰ったら関戸が風呂入ってた汚い,0
プロ王あきらめた！,0
受けてすらないんご,0
本読むと鬱になる,0
バイト前の1時間ってくそもったいねえー,0
観た映画がつまんなかった邦画はくそ,0
めちゃくちゃ耳痛い,0
諦めたらそこで夏休み,0
隣たのしそう,0
三号館で朝まで頑張ってシャワー浴びに家かえったらテスト終わってた,0
朝7時まで学校で頑張っでシャワー浴びに家帰ってらふと寝て気づいたらテスト終わってた落単来年死ぬ,0
今期のGPAたにもんの打率くらい低そう,0
22までに12曲、25までに7曲、31までに10曲、9.8までに4曲,0
夏合宿代払えなそうで必死にメルカリで物売ってる,0
ラッドウィンプスのおしゃかしゃまのときのセッションがレッチリのイントロセッションでボコボコにされてた,0
今日が命日,0
警察、救急車、骨折、アル中のクソサー合宿終わった,0
毎日健康緑茶割り,0
フセひなのちゃんにツイッターで絡みすぎててキモい,0
無料だぞ、,0
運河氾濫したら終わる,0
疲れたなーー,0
無気力無気力,0
大学の先輩後輩って別に稼げる額変わらんのに奢る奢られるの関係なんで出来たのか謎、奢られるし奢るけども,0
キャパキャパの実,0
酒バグするのやめたい,0
明日明後日で15時間スタ練800円消える,0
ビックイベ日なのに負けた,0
虚無,0
おれのおしっこ400円もした,0
image がこんな夜を作ってくれたらしい,0
駅に止めてある自転車の料金のこと考えるだけで頭痛くなる,0
バイトきつすぎ最後に人数分水頼むやつクソ,0
栃木のラーメン食うために帰ってきたのにやってねー,0
ギタボ名乗るやつ全員サンボマスターくらい弾きながら歌えるようにしろバッキングで満足すんなクソが,0
SNSってキモい,0
成人式のあと理科大来るとなんか色々オワってて死にたくなる,0
あーバッドトリップ,0
今年もワシのサークルの留年率が50%を超えてる,0
おおたかの森の上島珈琲に喫煙席が無くなったの大ダメージ,0
あーあーあー,0
金ないけどストレス発散でスロットうちに行ったら旅行行くお金無くなった,0
バイト中に思いっきりしゃがんだらゴミ箱の角にケツぶつけてずっと痛い,0
姉貴が就職して早々妊娠して生まれた子供がおぎに似てる最悪な夢見た,0
設備使えんのに授業料バカ高いのうざくね,0
zoomだりー,0
弊学、都内にキャンパスあるのに6月から授業しようとしてるのはくそ,0
明後日学科全員の前でzoom顔出しして教授数人にボロクソにパワポいじめられるのすごい鬱,0
精神がキツくなってきた,0
コロナコロナでストレッサーは減るけどストレス解消もできねんだよなあ,0
祝日なのにプレゼンの授業でボコボコにいじめられてるなう。,0
2回落としたら即留年の関門科目のテスト（落単率50%）が今週末にあるんだけど冷静に学年の半分が留年危機って意味わからん,0
エライザショックだわ,0
撃沈したわ,0
日本沈没とか言うクソ駄作アニメ,0
このご時世に実家の固定電話におれ宛に名前不明女から電話来たんだけどこれ宗教勧誘以外なくね、,0
夏休みもうそろ終わるわ,0
実家帰ってから最寄駅以外で飲んで電車乗ると必ず終点タクシーなのまじでなんなん、,0
一年の前期以来パン教取れてないからどれくらい力いれればいいのかわかんねーー宇賀神にはなりたくねー,0
今年1年なんか形容できん飢餓感みたいな常に背後気にする生活してるの気持ち悪い,0
もう、蚊の季節だーー！,0
差別的な考え方をするところが本当に嫌！,0
追いつかない！,0
パソコン持ってこなかったわたしが馬鹿でしたーでも妹いてよかった（笑）パソコン借りに市内。,0
なんか、毛虫に刺されたかなんかで、左手全体に発疹。,0
なんで喧嘩するのかな?せっかくの旅行だったのにな?反省。,0
卵雑炊が食べたい。,0
沖縄寒すぎる！,0
おわらない?たいへんだ！,0
この忙しさから抜け出せる日はいつかくるのかっていうくらい忙しい。,0
結構揺れた。,0
普通〇〇でしょ！,0
なにも片付いてない！,0
１つのことを何度怒られればいいんですか（笑）終わったと思ったら全体職員会でもいわれ、ほんと色んな人に言わないと気が済まないんだろうな?ぐちぐちな感じがほんと嫌だーー！,0
鼻からカメラ入られた。,0
休日あっという間（；＿；）1日じゃ足りない。,0
蚊に刺されまくって、おきた。,0
今日、災難な１日だった。,0
台風でねれない。,0
家計簿最近サボりっぱなしだった。,0
ひとつ終わったらひとつやってくる行事。,0
衣装が?（；＿；）ミシン欲しい。,0
連休明けきつい?（；＿；）,0
え！,0
寝ようと布団に入ったところで、めっちゃゆれたよね、ねれないよね。,0
1日だけでもいいから希望休出したい。,0
名札忘れたー！,0
おばちゃんにふりまわされて、つかれた。,0
GWたのしすぎて、帰ってきてからの現実?次の旅行のために頑張るしかない！,0
ネットの配線工事？,0
梅雨の何が嫌って虫が上がってくるのが嫌。,0
都城で感染者、,0
窓の溝の掃除してたら飛んで部屋の中にはいってきたよね、ゴキちゃん、しかも寝室。,0
今日はしくじりまくりの日。,0
花火の音するのに、花火の頭の方しか見えない、虚しい?みたい,0
なんというか俺がしゃべる前にタイムアップになった罠、そして2週間後に単独で説明する羽目になった罠、さて木製バット買ってくるか・,0
いやー残業だわー、飲み会出れねーわーまぢ残念だわー,0
たまに「これは！,0
京都についていきなり人差し指の爪が割れる、幸先悪し,0
選挙で思い出したが、普段話さない同期のような人から「次の選挙どこに入れるつもり？,0
気が狂っている人間が、気が狂いましたと申告してきた、気が狂っとる,0
寒くてもゴルフの練習に行く俺もいる,0
三連休なんてなかった,0
セカンドなかうなう,0
まず日本人社員はみんな、会社のために働くことが喜びであると信じている,0
チェリーの前にいるナウ,0
m岡を乗っけたり下ろしたり,0
帰宅、東北自動車道上りまじ混雑,0
保険のおばちゃん、まじ保険のおばちゃん,0
さわらわらわら,0
一歩引いた視点で見てると自分はさほどイラつかず、人の滑稽な部分ばかりが見えてまじ愚か,0
[悲報] 俺氏、仕事の予感,0
エターナルサンシャイン見た、ある程度評判見てから見たけど個人的にはいまいち。,0
※寝るまでが今日です,0
引っ越し先でも安定のWiMAX入らなさ、LTEなんか無かったんや…,0
土曜日まで3直だってよ、当初の（上司の）予定だとそのまま2直だってよ、どうせ間に合わねーんだからゆっくりやればいいのになー,0
もうね、アホかと、バカかと,0
だれだ！,0
資料作り終わってないけど、知らん帰るカエル,0
起床、早起きである,0
電車ライドオーン,0
と無責任な事を言ってみるのだ,0
渓流釣りに連れて行ってもらう→道が険し過ぎ疑心暗鬼になる→引き返す→帰り道で後ろから軽トラが現れ道が合ってたことを知る→家にたどり着く（今ココ！,0
そんなことだから時間持て余して話が脱線する羽目になるのだ、まぢお役所仕事,0
ぎっくり腰になりました。,0
今日も友人と遊んできたのですが､やっぱり休職してるとは､とてもじゃないけど言えないなあと思ってしまいました｡友人が信じられないからとかではなく､やっぱり自分が世間体を気にしてしまっている｡まあ自分から進んで言うような事でもないけど｡難しい｡,0
つまり､その人のことを思ってるのは自分なんですよね｡それが反映されて夢に出てくる｡,0
昼間はあっつい、夜は寒い。,0
運送業で実質時給800円って何だよ。,0
核兵器禁止条約、日本は参加すべきだろ。,0
コンビニの袋が有料化されたことによって、ビンのままワインとかお酒を持って外をあるくことがある。,0
ABCマートさん、ジャックパーセルの取り扱いやめたのかしら？,0
古民家カフェが苦手。,0
ダウンジャケットがもう暑い、10月の8時。,0
15時にご飯食べたから、夜になっても全然お腹が空かない。,0
曇り！,0
だいたいの雨は降ってないものと近似して傘をささずに歩いてる,0
そこらの居酒屋にこの世の終わりがあるんだし自分探しよりもこの世の終わり探しのほうが難易度低い,0
フォロワーって言われると真っ先にボルテージフォロワが出てくる,0
特に実感もわかないし失敗するつもりもないけど万が一明日のテストミスったら留年なんだよなぁ,0
ローレンツの名前が思い出せずに出てきた言葉が「あの.qvbの人」だった,0
中国語の部屋という思考実験があるのも知ってる ワタシは中国人なので,0
客が出し間違えたであろうときにも機械的に出された額を打ち込んでおつりを支払ってる,0
街中でエホバのパンフを配布できるのは位の高い人だけなので見かけたら尊敬のまなざしを向けておくといいです,0
ペンスピナーでもないくせに液晶の保護フィルムに傷付けてる人何なの,0
化学が好きだからという軽い気持ちで化学系に進むべきではない　機械よりつらそう,0
明日は自分の大学で労働をします,0
今月もラスト1日だったのでテザリング経由でpcにファイルを落として速度制限かけてみた,0
丸山彩は関節の粘性項を考慮するタイプのキャラではない,0
今日も長野研は明るい.,0
ニューラル結構限界感じるな,0
「晴れた日も雨の日も幸せだったら天気予報はいらないね」←その理屈はおかしい,0
医学部のスチューデンツ　「ドクターストップ」って言うだけでウケを取りながら一気飲みの抑制もできるしずるいな,0
今日右折レーンから左折かまされて死ぬかと思った,0
時間が足りないって言いながらもちゃんとtwitterはやる,0
本読むか寝るか迷ったので間をとってバンドリ練習部屋に潜ってる,0
粘度と動粘度は次元が違うから覚えといてね,0
左肺の痛みが無に近似できなくなってきた,0
周期のTと変換行列のT全く同じ表記にするのやめてほしい,0
無能でも社畜として働けばちゃんと生きていける社会に生まれただけマシなのだけれど,0
研究大好きマンがゴリゴリ研究頑張ってメーカーに行くのが一番よかったっぽいことが分かった,0
ベジエ軌道の様子がおかしくて結構前の段階まで戻らなきゃいけなくなったのでつらい,0
言うほど男子高校生養いたいか？,0
何も無かったら素直にあきらめる,0
論文紹介は行けると思ってもボロボロにされがち,0
ウイスキーは祖父にプレゼントしたそこそこ高いやつを飲ませてもらったけど微妙だったので飲めるか怪しい　こんなものプレゼントして良かったのかなって後悔するレベルだった,0
自分からおまけを要求するなよという思いは一回寝ても変わらなかったので特になにもつけずに発送した,0
屈折率をn_1で置いて途中から具体的な屈折率を代入することをn_1ヌーボー解禁と呼び習わしている,0
タロイモさんの持たざる貧民の強さが前面に出てる感が無理になった,0
三電行った先輩全員転職活動してるし話聞いてるとまあしょうがないかな感はある,0
いや、（オタク特融の否定から入る表現）音ゲーのプレイ精度にアッベの原理を持ち出す必要はないでしょ,0
本当は新幹線で帰るつもりだったけど高速バスのポイント溜まっていたので消化した,0
せめて先生にありがとうございましたくらいは言わせてほしかったんだけど学校から懇親会禁止令出たのでつらい,0
お菓子作りで生地を1cmに伸す時に目視では納得がいかず羽沢つぐみに定規を要求する氷川紗夜もいる,0
よくよく考えたらシャミ桃ではなく桃シャミでは,0
to doとwant to doの区別がつけられなくて義務感で楽しいことを消化することが多い,0
牧歌のクリームブリュレを買ったのだが、これはプリンの方がおいしかったっけ。,0
がまんできなくて告げ口してやった。,0
仮眠明け。,0
隙間に遊んでいたのだけど、いっさい書かないし、過ると脳内消しゴムをかけるので何も残らない。,0
あまぎふをいただいたので何を買おうかわくわく。,0
ヤフオク最終日を忘れており、傷心。,0
ディスカウントストアでカクノ840円だったのでわ～いと即決したのだが、よく見たら極細だった。,0
明日も会議だ～。,0
良いBGMなのでもうちょっとがんばろー！,0
もうじき契約する会社の書類も読まないといけない。,0
喧嘩売ってんのかってな慇懃無礼メールをいまごろ見ちゃって、イライラ。,0
在宅しかできない。,0
徹夜したよ。,0
数年ぶりの号泣であたま痛いわ、歯まで痛みが出て、ロキソニンの出番。,0
睡眠不足なので正しく脳みそ働いてない気がする。,0
寝ながらにはもったいないか。,0
結局徹夜仕事したのだった。,0
先日所属のトップがいきなり自分語り始めてやっべー痛いヤツ―とドン引きしたのだが、そういう痛さって自分ではわからないものでしょ。,0
Yogiboは通販待ちが…在宅だと欲しくなるアイテムだろうし。,0
契約書を交わしたがる会社ってなぜ返信用封筒に切手を貼らないの？,0
座り心地良いんだけど、イメージとして腰椎圧迫してる感じ。,0
ロフトがあるけど、わたしは使わないよ?。,0
昼間打ち合わせたひとと個人的にやり取りしたけど、わたしの喋り方のせいか若く見積もられた模様で年長者目線キツ?というぐち。,0
コストコでチョレギサラダを買って貪り喰った。,0
９月は仕事で埋まりそう。,0
仕事の合間ツイート。,0
三年半は長かった。,0
近所の飼い猫に鈴がついててちりり鳴るたび耳をすます深夜。,0
新幹線予約するぎりぎりで台風を知って（センキューついった！,0
終わらぬ…。,0
「チョコレートドーナツ」おちがー！,0
台風、もろ目の中だから逃げるんだけど「コロナの方がやべーだろ」と友達いわく。,0
洋服忘れた除光液でびしょ濡れ財布落としたチップ払ったのに（けち臭い？,0
冗談めかしてホームレスになったらどうしようと言ってるけれど、ニュースを見てると強ち大げさではないし、杞憂だといいなあ。,0
発禁本コレクションを手にしていたら横あいからおじさんが持っていった。,0
地元が気になって上の空。,0
うーばーいーつ、注文してないカード引き落としがあり…なんなの…。,0
録画できてなかった…。,0
ノルマ終わらねえ～。,0
ちょっと休む…。,0
めっちゃもやもやするけれど沈黙は金だよ。,0
初対面の美容師から化粧は大事よ?と言われる。,0
薄い本イベントの義理売買が死ぬほど嫌になって、あのジャンルでは塩だったのだけど、結局一度も参加しなかったな?と思い返して笑っている。,0
あっ、保健体育と家庭科は言わずもがなですね！,0
月末締めで結構忙しくなった。,0
御所っていうと毎回、アメリカの友達が結婚した相手が御所勤務だったーという件と離婚してるのに「元嫁」と写真を見せびらかす不可解さを思い出す。,0
トラブルな日。,0
疲れた。,0
わたしも文章下手だから過去文はツッコミ入れまくるツライ。,0
さっきの一つ目くんは、名前のある妖怪のようだったけど忘れてしまった。,0
そういう分かりやすさはとてもいいと思う。,0
かわいそうーかわいそうで泣きそうー。,0
Ｓ様も鍵垢だからアカウントが出てこない。,0
おいちゃんからフォロリク出した報告。,0
見た目は普通だな。,0
そうかぁ？,0
ただいま。,0
興味の有無がはっきりしているので自分がどうでもいいと思うものは水族館、道順に逆らっていた。,0
ハンドソープもなくて、同じホテルに泊まった前回はあったので訊くと「なくなったんですよー」。,0
トレンドの祖母殺害を見ているとうちの親族の方がマシかも。,0
go to eatしたいが、別にィという気にもなる。,0
大阪もコロナ患者が増えてますな。,0
阿部智里さんの受賞作。,0
今書く仕事は請けてなくて、なのに声がけがあるのは書くこと。,0
あっ中華粥食べたい！,0
防護服づくりで指紋がなくなり、在宅ワーク用に借用してるパソコンの指紋認識されなくなり、わたしは完全に失職しました。,0
人生って所詮モンスターファーム2みたいなもんって高校生の時から思っていて、今もそう思ってる,0
バンクシーバンクシーって、結局誰なのよ,0
今日はいい加減マスクをしない娘に、じゃあ貴女だけ感染してくださいね！,0
ACPしたのに点滴いるかなーって論議が出ることそれ自体、ACPしてないでしょと思う。,0
今日が納期であり、我ながら頑張って出来たんだけれど、本当この子たち（HTML）可愛いくて、なんなら納品したくないくらい可愛い。,0
妻帰宅。,0
ほぼ10分くらいで勉強が終了したらしく、元気に携帯で蝶々育ててます 息子さん,0
娘への自動鼻水吸い取りが完了。,0
ベビーゲートもすてる、感慨深い。,0
この時、ももはなるべく高く、立てるようにすると、本人の呼吸も楽ですし、影になってスマホの光を直接浴びずに済むので便利です。,0
明日が週末みたいなもんテレワーク、子どもら保育園、妻仕事,0
あーもーほんまに見てられん。,0
あーうっとおしいー！,0
帰省するんじゃなかった。,0
話しても不快になるだけ。,0
明日起きれるか心配だし新年の格式張った儀式(？,0
あけましておめでとーございます,0
やっぱり大学生怖い(´；ω；｀),0
今さら後悔したってもう全部遅いんだよね（´-`）,0
明らかホームレスっぽい人がフィリピンの台風義援募金に協力お願いします、ってやってる。,0
そして娘に彼氏がいるのを知っててからかってくる母。,0
うわーメンタル弱いー(T_T)へこむわー(T_T)まぁ100％こちら側が悪いし仕方ないけど(._.),0
何やってるんだろうね？,0
ずっと寝とけばいい。,0
LIZ LISAの服めっちゃ可愛くて欲しいけど(着れるけど)今の体型で着るのは申し訳ないからやめとく(´-ω-`),0
相手に彼女や彼氏いるの分かってて無理に誘うやつってなんなん？,0
足に熱湯ぶっかけた！,0
女の子の友達がたくさん海外に行ってしまう.みんな、楽しんで、頑張ってきてね。,0
くろこぉぉ！,0
酔っても顔に出ないって怖いねw迷惑かけたかも知らん(たぶん大丈夫)けどごめんなさい(´･ω･`;),0
これは今日はオールコース確定ですなヾ(⌒(ﾉ'ω')ﾉ,0
なんかいろいろやらかした感ありすぎて自己嫌悪＼( 'ω')／,0
内からも外からもめっちゃ糸が飛び出してるし腕のつけ方がずれすぎて着たら腕がパツパツになる。,0
嫌なことをされても見方を変えれば「いい人」だと思ってしまうお人好しな性格なの(´-ω-`),0
雨なので1日ニート,0
女子がどんな話してるのかもよくわかってないけど←,0
ホットカーペット断線してるのかな？,0
好きな曲とカラオケで歌う曲って別だと思うの(いや、歌う曲もいちおう好きではあるんだけど,0
でも目が疲れてどんどんスコア下がっていく,0
頑張った人が損をする。,0
これは明日風邪で死亡フラグ。,0
なんかもう自分で自分の気持ちがわからない,0
人は信じるものじゃない。,0
誰かとってくださいファーストピアスが取れません(泣),0
最近平和だったのに今日はよく絡まれる＆話しかけられる_(-ω-`_)⌒)_10分程度の間に4回（笑）もう勘弁してください(￣▽￣;),0
本人そんなつもりじゃないのはわかってる。,0
ほんま怖い,0
震え止まらん,0
今日寝れる気しない(^_^;),0
晩御飯を豚の生姜焼きにするかドリア作るかで迷う,0
人の家の前でたまんな！,0
マクドナルドでこんなに冷たいハンバーガーを出されたのは初めてです,0
いま住んでる県から好きな系統の洋服店がどんどん消えていく.(´・ω・｀),0
服欲しいけどさ、服買うために往復200円も出費したくない(´・ω・｀),0
アニサマとsweet love showerの日程全部被ってるやん( °_° )両方行きたいのにー(´；ω；｀),0
おやすみなさいヾ(⌒(ﾉ'ω')ﾉ,0
抑えられてた食欲が戻ってきた(´・ω・｀),0
ロナイベ報酬UPのみで延期はしないんだねー(´・ω・｀),0
体力的にも金銭的にも死にそうてか死んでるけども。,0
携帯なんかなくれればいい。,0
いろいろ詰んだー＼( 'ω')／,0
大学めんどくさい。,0
アニメがどんどん最終回。,0
年取ってる人からみたらアイドル(若い人)はみんな同じ顔に見えるんかもしらんけど、こっちから見たらお年寄り(60以上くらい)ほとんど同じに見える,0
あと、リーダーは下の意見を聞いてうまくまとめて反映させるものであって、俺がリーダーだから俺の言うこと聞け！,0
根本的に間違ってる。,0
お金もない(´・ω・｀),0
人と関わるのが割と煩わしくなってる.全員ではないけどね。,0
田舎はゆっくりのんびり暮らせるからいいね。,0
もうやだ。,0
女の子に気味悪がられたり怖がられるのって実はわりと傷つくんよね、,0
女子に｢ちゃん｣をつけるかで私とその人の距離感がわかる(例外もあるけど),0
前のリア充カップル2組うざい。,0
やっぱりめんどくさい。,0
ClariS好きだったのに解散とか寂しい、,0
ま、現実的に1人きりは寂しくて無理なんですけどね。,0
家で1人で引きこもってたらお金使わんし食べんかったらやせるし人と関わらなくていいし楽だし良いんじゃないの。,0
同じ部活とかサークルでも女子をそーゆー目で見てる人はやっぱりいるんだなって思うとなんか嫌だな、,0
アニサマ3日目落ちたー(T_T)今年も1日目と2日目だけか、(´・ω・｀),0
やらなあかんこと多過ぎ、寝不足で吐きそう。,0
彼氏がいるのが分かってて声かけてくる男にロクな奴はいない,0
なんでこのトイレこんなに怖いの。,0
はっきり言いたいけどこういうことは言えない性格(´・ω・｀),0
Twitterでもよくリツイートされてたレベルの夏フェスのDQN集団。,0
デブ、こんなとこでハンバーガー食べんなや、臭いねん,0
自分かわいいと思ってるんかな？,0
マジでDQNやわー駅員さんに電車降りろって言われても降りないとかないわー電車にもブラックリストとか出禁制度ないの？,0
通勤ラッシュ時の満員電車での痴漢。,0
ばか！,0
普段家に籠もってたとしても外に出る日くらい風呂入って来ようぜ,0
隣のデブうちわで扇ぐな！,0
風呂あがってしばらくしたら、もう思考がまともになってきた。,0
「皆の力になりたい」とか「頼りにしてほしい」とか綺麗事。,0
ぎんた゜ま,0
虫とかグロすぎて。,0
もういやだーー原因が外に出ず一日中クーラーのきいた部屋にいたからかもと判明し少しマシになったもののまだつらい。,0
一日3人以上の人と話さないと人間腐るっていうけど話してもこんな状態。,0
今年はひい婆ちゃん帰ってきてなかったなぁ。,0
沖縄来てチュウニズムあってめちゃくちゃしたいけど、さすがにサークルの合宿で来て1人単独ゲーセンは駄目だろうと諦めてる,0
音漏れ聞いて楽しんでる。,0
しかもスタミナだけへってるしーー,0
私「最近三代目(のダンス)が好き」母「そんなのに興味持つようになったの！,0
もう見えないし感じなくなったと思ってたけど違ったー。,0
無理無理無理無理,0
もうやだ死んじゃう。,0
いろいろ重なりすぎ。,0
もうやだ行きたくない帰りたい。,0
死にそう。,0
無理に来られてもこっちが迷惑です。,0
ついでに人こと分かってないくせに自分の言いたいことだけ言ってくる奴も大ッキライ！,0
お酒強くて得したこともあるけど少量で酔えるのやっぱり羨ましい。,0
メンタルってそのまま体調に現れるよね。,0
早くこんな生活終わってほしい,0
ポリコレに基づきツイートを消します,0
日本にクソデカスピーカー設置して蛍の光流したらみんな国外へ消えていっちゃった 今日本に俺しかいません,0
オンライン授業中にジッポーカチカチさせる教授、かなり信用ができるな（しゃべったことあるけどかなり怒りっぽかった）（絶対ヤニカスだ）,0
当時から逆張りオタクだったのではがないとか禁書目録とかその辺を全く読まずに『アトリウムの恋人』とか『ツァラトゥストラへの階段』とかの土橋作品とか白銀のソードブレイカーとかを読んでたな,0
かぷりすの浪人ほんわかエピソード ・寮の５階に住んでいたが飛び降り未遂をやって追い出される ・予備校の授業中にリスカしてめちゃくちゃ怒られる(その後はトイレでやってた、えらい) ・予備校のカウンセラーに｢眠剤ODして来ました～｣って言ってめちゃくちゃ人を呼ばれる,0
東京喰種、カネキ君が白くなる前は昔の弱かった自分と被るのでマジで読めない,0
ツイートのキレがいい女を好きになるのやめろ(サー○ルク○ッシュ○好会でよく見る光景),0
アライさんミュートしてたのもちネコのリプライで思い出した(解除した),0
コンテニューコインの右腕、左腕、右足、左足と封印されしコンテコインを集めるとキャスで勝利できる,0
クソツイ削除,0
眠いからという理由で性を断るのでわたしは性の人ではないです,0
昨日の朝から今まで倒れてたんですけどもしかして死ぬんですか？,0
キモツイート削除,0
ゴーストオブ南鳥島 ゴーストオブ沖ノ鳥島 ゴーストオブ与那国島 ゴーストオブ択捉島,0
2週間くらいで雑に抗うつ薬を交換してみたり毎日寝る時に飲む抗精神病薬を変えてみたりして人体実験をしている人間を観測してよくやるな～ ってなってる けっこう身体的な症状出てるっぽいけど漸減せずに一気に変えたりしてて怖え～,0
刷り込みにより、深夜にツイートする人間を親だと思ってついて行ってしまう,0
フォロワーがフォロワーを推してるのを確認した,0
ファウストで博士がディオみたいに｢時よ止まれ！,0
2012年頃から2015年辺りまで使ってたツイ垢見たら｢ニーソ最高！,0
森の中で数人で遭難したんだけど米が配られずカレーだけ配られたがカレーが激辛過ぎるうえ辛さを誤魔化すものがなく、最終的に辛さを誤魔化すためにお互いがお互いを食いあうみたいな地獄みたいな夢を見た(エンジェリックハゥルみたいな),0
中高からめちゃくちゃ変化しているので気づかれなさそうですけどね…,0
"チンポに根性焼きされる夢見たけど""業""でもたまってるんですか？",0
わたしの過去のイキったツイートをRTするのやめてください！,0
陰茎に根性焼きされそうです、助けてください,0
1677万色に輝くゲーミング送り火,0
ほわ○ぷワナビとか借○玉ワナビ、大抵頭(特に)とか行動力とか狂人度が足りないので見ててめちゃくちゃ痛いけどそういう人間に好感を抱く人けっこういてしょ～もないな～って毎回思ってる,0
ドラえもんの先生の斬魄刀の解号… 廊下に立っとれ、野比,0
自分も周りも含めて全体的に具合悪い時は『重力と恩寵』を読むに限るわね…,0
対偶ぶぶ漬け(家主が家を出ていき家を貰える),0
sex2(ツー),0
プリクラ、撮る度に顔面が死んでるか目をつぶってるかゴミみたいな表情になるんですがどうすればいいんですか？,0
国公立２次の夢見て絶望した、受験は人に忘れられない傷を作る,0
中学高校、今より睡眠障害がヤバくて日中は一日中寝てたしそれもあり周りへの劣等感が凄かったしそれが高校出てガイジになるまで消えなかったので青春、無！,0
月は狂気の輝きで光っているのよ,0
たすけて～,0
自己責任で飲むならいいが人に勧めるようなもんじゃないよ～,0
京都市芸大は犠牲になったのだ…,0
チェーンソーマンを無限に読んでいます…,0
君と夏の終わり 将来終わり 希望も終わり 忘れない,0
ミサトさん、NIRVANAをニルバーナって言って過激派に怒られてそう,0
sshdはSSDとHDD両方の性質を併せ持つ?,0
ウイスキーラッパ飲みしています、ウイスキーラッパ飲みは一瞬で楽しくなりますが酔いがさめてきた頃にマジで地獄を見てメンヘラになるという諸刃の剣なので気をつけた方がいいです ちなみにジョニーウォーカーの赤ですわよ！,0
昔と比べ思考力と記憶力が異常に高くなって精神も割と安定するようになったが引き換えに12時間以上寝ないと動けない体質になったんですがもしかして脳がおかしい？,0
ufotable版SAOにありがちなこと ・曲がLISAじゃなくてKalafinaで梶浦由記が曲を作ってる ・投擲物が飛んでくる時のアングルがめっちゃ回ってる ・ラスボスがめちゃくちゃ慢心してる ・ソードスキルの説明が異常に長い,0
アヒージョ作るアヒよ,0
今日みんな眠いって言ってるな 同居人もずっと寝てる,0
定期的にシャドバやりたくなって一瞬でクソゲーじゃんこれって引退するムーブやりまくってる 禁煙よりもやってる(ヘヴンリーイージス→引退 倉木→引退 原初の竜使い→引退 天狐→引退),0
みんな鬼滅ガチ勢になってて怖い,0
夏、そんなに好きじゃないのだけれど徐々に慣れてきて少し好きになってきた頃に毎回終わるので夏を完璧な?σν?になれない,0
100年後の未来から来たんですがWikipediaの寄付を求める広告の文字数が記事の文章より長くなっちゃってます♪,0
デカデカデカダンス,0
リサーチケミカル速報さん、たまに見てるけどちょっと近づくの怖すぎてフォローできててない(よくリプ飛ばしてくれるのに申し訳ない),0
あんたはここで ふゆとしぬのよ で終わる短歌,0
昨日一番酷く酔っていた時、宵の明星が二重に見えていた、限界すぎる,0
ウーバーイーツやってて一番怖いこと→動画撮られてツイッターで炎上,0
ネット論客108星の幻のNo.0　かぷりす 　 　?―抜刀,0
起床1,0
起床3なのでそろそろ起きます,0
いくつかあるうちのひとつの労、タダ働きになりそうな気がしてきたけど死んでええか？,0
これは裏技なんですが保険証の後ろの住所欄は自分で書き換えても効力を失いません(公的な用途の場合は変更手続きがいるが),0
37℃代前半の熱が3日くらい止まらない(呼吸器症状なし)だけど病院行った方がE？,0
逆に教授の中には生きるのクソしんどそうな発達の人間がいたりして(吃音が酷かったり思考回路が自己完結してるので大抵生徒からは不評)そういう人が悪く言われてると悲しくなる,0
徹夜すりゃ 頭が重し 歳の風ジジイ松尾芭蕉,0
裏I字バランス(片足を360°回す),0
皆他の人がいるから、と言いますがあなたはあなたしかいないんです,0
親指血判状作るのに切りすぎてライダーのフリントを人差し指で回してる,0
ブリのトースト、ブリトー,0
うつ病や岩にしみ入る希死念慮,0
なんで酒飲むの？,0
2(ツー)をカルトRTしとるものがおるな,0
ちなみに「ねこまんま」の定義はかつお節混ぜたご飯という意味と飯に味噌汁かけたもののがありますがわたしが指すのは後者です,0
相手に～とは何ですか？,0
昔、伊坂幸太郎の作品が好きだと言う人にどこが好きなのか聞いたら、「セリフが洋画みたいでかっこいいんですよ」と言っていた。,0
コンビニで買うお茶はだいたいジャスミンティーです。,0
Twitterはね、究極は独り言なんですよ。,0
自分の頭で考えたり感じたり選んだりすることを怠ってはいけない。,0
昔職場で「洗濯機があると毎日干したり畳んだり、洗濯槽の掃除をするのが大変だし、引っ越しの時や処分する時料金が高いので、コインランドリーを利用して『所有しないこと』にお金を払ってる」って言ったら変な顔された,0
自分の口から出た（あるいは文字として書いた）言葉はどれだけ説明を尽くしても氷山の一角でしかなく、分かってもらえないことがこんなにつらいことかと身をもって知った。,0
