コメント,ラベル
光るマップでは光る,0
空気美味いぞ,0
声出てるの本当良い,0
まじで毎日最協更新してる,0
正解はヨルだったか,0
あえは怖いな,0
これがティムか…,0
1日で対策出来ることはないのよ,0
やはりフィードorキャリー,0
前プロだったから通じなかったかもな,0
ダブルIGLいいぞ、水瀬だいぶ余裕できてる,0
潔世一になれ,0
コーチも言う事無くなって腕組み出来てるぞ,0
これぞ最協だよ,0
このチームのいいとこでてるんじゃないか？,0
デュエIGLは脳でかい,0
かるびのリードもしっかり握る,0
ヨル今頃ドヤ顔してるよ,0
俺にはストファイで口ぷきてる葛葉と今のチームの戦い方が重なって見える,0
1戦目どうでした？,0
めっちゃいたー,0
前歯,0
いや～おしい！どまどま！,1
ドンマイドンマイ,0
どまよ！,0
無言だったおしい,1
フラッシュ入れたかったな,0
いけそうだったー！,0
おっしい！,1
マジでどまやああ,0
これは惜しすぎる,0
めっちゃおいしいとこいってたね！,0
今のは相手がうまい,0
ないすとらい,1
ナイストライよ,1
ここは慣れ,0
おしかったぁぁ,0
どまどま！大丈夫！,0
ミスったけど全然だいじょうぶ！,0
ロマンあるなー,0
フラッシュ撃ちたかったねぇ,0
悪くないよ〜！,0
ゆーばっとやな,0
狙いはよかった,0
切り替えなんだ！,0
ヨルはそういうキャラだから！,0
かるびいける,0
選手やったれ,0
かるびなんか起こせ,0
一攫千金失敗,0
作戦は良かった,0
びっさんファイト,0
やれる！,0
おねがいします！,0
選手がんばれ,0
タイミング合わせれば悪くなかったと思う,0
やっちまえー,0
フィジで破壊してくれ,0
どむ,0
選手ーー,0
えらい,0
選手頼む,0
謝るのノイズよー,0
それいいぞ,0
やっぱ考えながらはきついってのがわかるな！,0
いいぞおお,0
いいかんじ！,0
アドを稼いでいく！,0
見せ所なんだぞー！,0
クラッチ頼む,0
かせげー！,0
デスマスタート,0
オーブぱくぱく,0
やれ！,0
かるびのおつかい,0
おみやげいいぞ！,0
かるび〜！,0
挟みのタイミングが合ってたら全然勝てたな,0
冥土の土産な,0
ナイスおみやげ,1
お土産かかえてくる姫,0
かるび頑張れ！,0
かるびの１００みたい,0
やったっていい,0
カルビちゃんがんばれ！,0
おみやげの玉,0
えらいかるび,0
ないとらよ！,0
ナイス姫,1
ナイスよナイスよ,1
次の話しよ,0
お土産ナイス！,1
全然おけ,0
いろはすシェリフこえー,0
エイムはいい選手,0
ナイスアド！,1
個人技じゃなくて合わせてもらえよ〜,0
めっちゃ冷静！,0
姫のいいとこでてたー,0
あれ撃たないの偉いな,0
誰か1戦目教えて欲しいです！,0
そだね,0
相手エコか？,0
全然刺さってる,0
解除前に言うべきだったか,0
こっちもまだヨル慣れしてないな,0
刺さりそうな感じはあった,0
空気もいいな,0
強気でいきましょー！,0
みんな生き生きしてきた,0
雰囲気ナイスよ,1
ナイストライだよー,1
ないす情報,1
わるくないよー！,0
おもしろかった,0
ヨルとソーヴァのウルト合わせが見たくなる,0
次繋げよう,0
あえるな定期,0
コーチの復習めっちゃいい！,0
2人なのが伝わってなかったか,0
まじもうちょい早く喋るだけで勝ててた！もっとガンガン喋ろ！,0
まじでヨル強いんじゃないかとおもっちゃう,0
っぱこのチームは声とテンションよ,0
いけるんぞ！,0
メイン開けてシャワー死守か,0
学びよ,0
ナイストライや,1
雰囲気いい！,0
イキイキしてる時のチーム強いぞ,0
たのしくなってきたーー,0
空気うまくて楽しいな,0
みんな生き生きしよー！,0
かるびは同じレイナやから頭パンクしないで済んでるのかも,0
ナイス水無瀬,1
え？こわ,0
うまい!,0
勝つぅ,0
水無瀬好きになっちまうよ,0
水無瀬さんスカイいいね,0
連携いいなぁ,0
いいアンブラ,0
おしいー！,1
あぼぉ,0
うわぁいるんだ,0
わー,0
うあどま,0
くぅぅ～！どま,0
大丈夫や！,0
えびおー！,0
どーま！,0
落ち着け〜,0
きゅぴさんがんばれ,0
コール出来りゃいい,0
さすがに許してくれないか,0
きゅぴち〜！,0
流石に寄ってるか,0
どまです！,0
きゅぴちゃんふぁいと〜,0
本人理解してるから良し,0
リーア絶対一個しか使わないの勿体ない,0
あざす,0
焦らずにゆっくりで大丈夫よー！,0
細かいところのミス減らせたら全然勝てそうなんだけどな,0
次に生かすんや！,0
tpしたら1v3ではあったか,0
粗熱,0
なげえな,0
腐った,0
今知れたからワース,0
学びだ,0
ないとらないとら！,0
惜しい nt,1
長いことを知った,0
いたかった！どんまーい！,0
漢を感じた,0
まなび,0
しゃーない！,0
次への学びということで,0
あえてのB,0
結構長いのよねウルト,0
信じて,0
みえてる！,0
しゃーないしゃーない,0
かわいいから〇,0
ドッキリいいやん,0
学び！,0
学びなんだよー！、,0
さっきより動きある！,0
今知ったのアドよ,0
漢だ,0
学べたかアド,0
めっちゃがんばっとるー！かっこいいぞみんな！,0
学びを得た,0
何度だってやろう,0
検証検証,0
学べたからヨシ,0
ここ堪えどころか,0
圧にくっしない！,0
屈しない！れちご！,0
勝ってるしな,0
プレッシャー跳ね返せ～！,0
強気なギャル好こ,0
この辺で一回水無瀬さんIGLとか？,0
だけどっすけど,0
ないす〜,1
ないす〜！,1
数カウント！,0
買ってないよー,0
スタックしてきそう,0
強いよ！,0
スキル,0
迷いがないだけでみんなが本来の力出せてるような気がする,0
フィジカル負けてるかなって思ってたけど、そんなことないのか。凄いな,0
つついていけー！,0
バイしてないな,0
潔になれ。脳ミソ使ってけー！,0
貫けー！,0
葛葉のキルが味方のスイッチになってる気持ちする！ナイス！,1
この構成での守り気になる〜,0
ナイス冷静や,1
ほうほう,0
明確で分かりやすいねぇ,0
どんだけ違ってても迷いがないなら気持ち良すぎるぞファイト,0
思考が濁らないの大事なんだなぁ,0
2デュエ構成ってこういう大会マジ刺さるな,0
ナイス冷静ゲーミング,1
迷わないってまじで大事やな,0
あの、アーマーが,0
急に静かになられるの相手目線嫌だろうな,0
攻めでとっときたい構成ではあるな,0
対応されたらこっちも対応か,0
思考って大事なんだ,0
abo,0
モクジャッジ専門家おるからなあ,0
エビオのじゃるじ・,0
かるび今日かっこいいな,0
目でかい,0
こことのスクリムめっちゃ価値高くね,0
お相手は撃ちあわないスタイルな分、リソースは使いがちか,0
相手はこのゲームに対する思考力がそれぞれ高めなチーム,0
ドライはジャッジ怖いな,0
おでんや…,0
Aboの影,0
いいぞー,0
いてて,0
リーダーつええ,0
リーダーが良くなってる,0
おでんおった,0
ヒールあったけえ,0
あったけえ,0
ヒールありがて～；,0
ラプさんも提案してくれるのありがてえな,0
ヨルかっけーなあ,0
やっぱ水無瀬くん負担が軽くなったんかな,0
アンチエコ,0
ナイトラ,0
こっから取られるのか,0
クリア難しい,0
水無瀬くんやる事単純になっててエイムキレてるね,0
落ち着けば大丈夫よ,0
カルビランプもう少し取らないとな,0
見直しナイス,1
こういうときもあるな！イイ勉強よね！がんばれ！,0
わちゃかー,0
学びやないか,0
しっかり伝えるのいいな、後悔はなしで！,0
トリプルフラッシュいけ,0
ﾊｲ,0
シャワー前どこいたんだ,0
いい練習やん！,0
いけるいける〜,0
学びあるよ！,0
いこいこいこ〜！,0
初構成でいいやん,0
学びもあっていいねなんか,0
今日のうちにいっぱい学んどこ,0
声だそー！,0
かるびちゃんが慎重なのは本番の緊張考えるといいことでしょう,0
かるびマジでスキル惜しむな,0
いける！がんばれ！,0
学び良きだよ！,0
水無瀬さんのびのびとやれてる感じしてよさそう,0
リーダーのフィジ存分に活かせたら強い！,0
いろいろ試してていいね！,0
定期あざす！,0
良い試合にみえるが詳しくないからあってっか分かんないな,0
水無瀬さん火力に回ったほうがチームはつよい！,0
水無瀬さんＡＩＭだけに集中できると強いな,0
このチーム前のめりの方が強いよね,0
ありがとう,0
一旦8ー4とさせていただくか,0
かーつええ,0
惜しい惜しい,1
対応してきてるね,0
どんまいよ,0
今の相手上手かったな,0
わかってあげられるよ,0
どーまーなんだよー,0
なんかありそうだった,0
いっぱいいた,0
対応はやすぎだろ,0
けずれー,0
えっぐい当たりにくるね,0
まぁでもめっちゃ露骨なクロス組まれてたな,0
狙いはかなり良かったね,0
裏から,0
まー警戒するよね,0
きついな,0
エイムぷりぷりだね,0
配置的に対策されてるな,0
こんなすぐ対応されるんか,0
むちゃくちゃやってけー,0
事故事故,0
いっぱいいたねぇ,0
B4,0
これはお相手見事だな,0
犬欲しいか,0
ここからが見所ですね,0
もうヨル来るのわかってる配置だもんなあれ,0
正直エイムあればいけたよな,0
まあ、対応はされるのはしゃーない,0
aimいけてりゃとれてたし運ゲーや,0
今のはしゃーない,0
刺さらなくなったら別の刺せるところを見つけるのが葛葉,0
乗れてます,0
スクリムだしどんどん試してこ,0
頑張ってるなー！応援してるよー！,0
遅ればせ北。本日もサムネいいな,0
葛葉いいぞー,0
がんばれみんなー！,0
ファイト〜！,0
試し試し,0
まぁまだ5分,0
たしかに色々試した方がいい,0
ゆーけゆけゆけゆけ試していこうだーんだ,0
攻め多くとっときたいね,0
ふぁいつ,0
めっちゃ練習してけ！がんばれ！,0
シャワー死守したいチームなのかな,0
ちゃーんす,0
お前がやれ！,0
ほう…？,0
いないのか,0
omoshiro,0
フッカー,0
うまくかわされたか,0
多分フッカー下かな,0
おらんかった,0
フッカーやろ,0
絶対くぼみで噛み合ってる,0
今北、今何勝何敗ですか？,0
敵かと思ったマジでびっくりしたマジでびっくりした,0
フッカーから焚けるウルトやね,0
それフッカー上の方でも範囲入るんだよな,0
おっとどんまい,0
ぼむ！？！,0
調子わるい、か,0
背負ってる？,0
ピカピカでわろた,0
フラッシュきちぃ,0
フッカー下のやつか,0
ヨル腐っちゃった,0
どんまいだー！,0
なるほどねえ,0
フッカーいける,0
Nt!,0
学びやなー！,0
ほほー,0
またもや学びじゃないか,0
みっちーが教えてたな,0
学びきちゃ！,0
ウルト反応してたもんなあ,0
学びか,0
学びや,0
学び,0
フッカーとメイン同時に隠せるウルト,0
知識はしゃーなしよ！,0
へー,0
結構有名なやつだった気がするけどね,0
なるほどなあ,0
大丈夫ファイティン,0
みっちーが教えてたやつだ,0
学び多いよ！いいよ！,0
学びや！,0
学びだね,0
今日知れて良かった,0
学びいいね,0
またひとつ学び,0
いくぞいくぞ,0
学びやね,0
じゃあ、つぎは入れるってことやね,0
これはいい学び,0
楽しくなってるね水無瀬さんいいぞ,0
いい学び！,0
気持ちいいか,0
色んなこと知れて良いスクリムだ,0
モク使わないんでえ！今日でよかった,0
スクリムで知れてよかった,0
バインドのヴァイパーウルトの定石,0
嫌がってるねぇ,0
明日に向けてね,0
まじナイス,1
嫌なことしよー,0
かー相手も対面つよい,0
いい報告よ～,0
なにが悪かったんだ,0
おっしいなああ,1
エイムがぷりっちまった,0
かわいいなラプ様,0
悪くないよー,0
ラプちゃんかわよ,0
ラプ様かわよ,0
えらぁ,0
本番でやりゃーいい,0
おっしいモク飛び出しだしエイム勝負だったな,1
わたくしー！がんばって！,0
カバーキルが少ないな,0
おおつよ,0
別に悪くはないんよな,0
おしい～！,1
惜しいい,1
おっしいいお,1
相手何をするにも2人いるな,0
悪くなかった,0
おしー！nt,0
おしい〜！,1
おっしい～！,1
おっしいnt,1
でもかなりいいな,0
惜しかった！,0
惜しいnt,1
行くなら行けよまじで,0
2人で合わせてんのえらいて,0
頭の中のヴァロラント,0
カバーの練習しよえ,0
惜しすぎる,0
かなりおしい,1
フィジがな〜,0
言えてた！,0
合わせるコールできたら最強？,0
勝てるぞ！,0
頑張れ頑張れ〜,0
2デュエいかしてこ,0
ラプ様かわええ,0
攻撃あってないの勿体なさすぎる,0
ここマジで勝とう,0
あわせよう,0
動きめちゃめちゃ良い,0
勝つぞ！,0
少人数の時合わせるコールこっち側でもしてあげた方いいかもね,0
次はやれるぜ！,0
速度ナイスだよ〜,1
良い感じよ！良い勝負！,0
一緒に入れば勝ってた,0
直接脳内に！,0
この構成みてておもろい,0
確認最高！,0
こことろう！,0
あるぞぜんぜん,0
かるび姫、いまこそせーの言う時だ,0
初見で対応されるんか,0
声出てるのいい感じ！,0
下馬評が勝ったら革命起きるぞ！,0
えっら,0
ナイス引き,1
良いよ～,0
コールいいね！,0
引き際いいね,0
からの～？,0
ヨルおもろ,0
からのー,0
５人に追われるの怖,0
たのしいぃ,0
ヨルは合わせないとなぁ,0
せーの！,0
つんえ,0
ロレえぐ,0
えぐいて,0
今のはビックリだろうな,0
さすがローレン,0
ナイス勝負勘,1
こりゃロレつえ,0
さすふぃじ,0
やはりフィジカルが強すぎる,0
ろれかー！,0
ロレはもうしゃーない,0
ローレン強すぎんだろマジでよ,0
ロレさすがだ,0
ロレうめえ～・,0
やれる,0
一緒にいきたかったなぁ,0
イロヨンエスさんえぐいなあ,0
ここ気持ち的にでかいねー,0
心臓ばくばく,0
たおせるよー！,0
いろよんえす,0
でもかち！,0
買ったから関係ねえべ,0
いろ4sつえ~,0
ラプちゃんの削りもないす！,1
いろ4S,0
かちぇんと同じ4使い,0
今何勝？,0
流石のフィジやでもうちもつええ,0
3人カルビになったな,0
ろ、れ,0
いろよんえすさんさすがにつええ,0
まーじで一人で世界変えようとしてるな,0
でも大丈夫！,0
色4sつえ～,0
iro4sさんつよいな,0
きゅぴちは強い！,0
きゅぴさん,0
フィジ差あっても勝てる,0
いろよんえすつよすぎ,0
いやでも勝てる,0
ばけもんおる,0
アセント4-11負け相手ローレンチーム,0
でも倒せたか,0
ローレン強いね,0
まじでバケモン級に強いぞロレ,0
ガチがんばれ！,0
チームで勝ったな,0
いろやんえすさんさー,0
破壊してけ！,0
ロレさんマジで怖いほど強い,0
つよいけど倒せてる,0
流石ににじカスタム出禁の男か,0
めっちゃええやん,0
どわ,0
きゅぴちゃんも強いです,0
！？そこに！？,0
マジかぁ,0
おわ,0
くりありんぐぅ,0
油断したなあ,0
すっごいことになってる,0
クリアリングー,0
キモ待ち；,0
待ってか,0
足並みだいぶ揃ってるな,0
早計上智,0
ないかばよ,0
キモ待ち,0
一人残ってたか,0
め！,0
一人だけ残ってたのか,0
攻守がめまぐるしい,0
こういうとき２デュエ強いな,0
仲間の武器囮にされた,0
一人置いてたんかなー,0
ないすガイド,1
えらいい,0
なーいす、！,0
ないすないすないす！,1
かっこいいteam,0
チームないすすぎる！,1
いいよいいよ！,0
良いねいいね勝ててるよー,0
でも取れてるぞ！,0
まじないすうう,1
声出せりゃええ！,0
水無瀬さんエイム良,0
葛葉、がんばれ！,0
雑でも良いから声くれ,0
仕方ないと思うぞ,0
いやエイムいいぞ,0
コールいいからナイス,1
勝ててるからおけ！,0
声出しナイスよ,1
君、頭デカいね,0
いやいいよいいよ,0
リソース割かれてるか　しゃーなしか,0
ナイスなんだ,1
でもかっこいいー！かってふ！,0
でも刺さってる,0
IGLの大変さ身に染みてわかるな,0
ティームいいねぇ！,0
両方やらないといけないのがつらいところ,0
凄い勢いで駆け抜けてるけどでも勝ってるからええねん,0
がんばれ葛葉,0
それでも葛葉が声出すと士気が上がる,0
勝てるよーいいよー,0
雑でも今んとこ勝ちの確率の方が高い！,0
チームがいる！大丈夫！勝てるよ！,0
でもその分チームの力上がるから,0
デュエIGLはきちいよな,0
でもコールすごくいいよ！,0
コールでかすぎっす！,0
緊張感,0
声はチームの力になってるよ,0
間違えてもいいから声出したほうがいい,0
声出てないよりいいぞ！,0
チームで勝てばいいんや,0
めっちゃ頑張ってくれてるのわかってるよ！かっこいいよ葛葉さん！,0
ピストルセカンド取れてるぞ,0
いいよ～がんばれ～！,0
ダブルだといいね〜,0
ティーム強いから大丈夫や,0
そこは味方がカバーしてくれるよ！,0
声出したら勝てる！,0
でも葛葉が声出してるとチーム強くなってるぞ！,0
ワンチャンのウルトか？,0
声だしいいよ！,0
チームの力になってるぞ,0
わちゃわちゃの方が良いよね,0
声出てる方がいい,0
ショーティーきたー,0
来たウルトショーティ！,0
コルチのコール当日ないんだよねたしか、,0
指示してる方がチームは強い,0
やることはっきりしててみんな元気ある,0
大丈夫いける,0
やれてるよー！,0
葛葉、お前が軍団の柱だ,0
適材適所や！フィジとIGLは別で！,0
葛葉の声のおかげでチームが戦えてるよ,0
声出しゃええねん！ふぁいとー！,0
脳が焼けるかもだけどがんばれ,0
士気上がるねー！,0
葛葉声出しめちゃくちゃ良い！,0
でたぁ,0
チームが強いの良い,0
十分強いよ！,0
チームみんな強いんだから！,0
葛葉1人が強いより声出して味方動かすのがいい,0
出た,0
えびお.,0
うわー,0
コールする時いろいろ考えてエイム下がるよね,0
吹き飛んだ,0
正面いたか（ ; ; ）,0
噛み合った,0
ABOか,0
モク中の住人いるやんけ～,0
声出しいーぞ！,0
あぼさぁ,0
ABOだあ,0
エビオがいるんです,0
やりかえしてきたー,0
噛み合ったなあ,0
エビオ忘れてた…,0
モク中の住人おった,0
住人えびおー！,0
モク中にABO有り,0
わあどま,0
でたーー,0
うわぁ！,0
出たーエビお,0
でたな,0
でたああえびお,0
マジで水無瀬さんのエイムが凄い,0
えびおさぁ；,0
エビオほんま,0
2回目は対策されるな,0
出た、モクのエビオ,0
タイミングが,0
やられた,0
めっちゃいたーー,0
モク中の住人,0
同じ動きしてたからよまれたの？,0
モクの申し子ABO,0
ABOだ,0
モク中に住んでた,0
相手対応力高いなぁ,0
ABO…,0
ABOかよー,0
こええ！,0
さすがエビオ,0
仕掛けてくるなあ,0
バイラウンドでなんでショーティなんだよ,0
モクの人強すぎる,0
エビオの存在忘れてたわ,0
せってるよーいいよー,0
エビオもさすがだね,0
エビオくんさぁ…,0
味変のABOがまた強い,0
住所モクだしな,0
がるる,0
もく中にエビオあり,0
さすがエビオか,0
abcd,0
モク中にエビオアリ,0
エビオショーティーえら,0
エビオなの忘れてたな,0
モク中にはエクスあり,0
わからせ,0
フラッシュカウンターしよ,0
えびおきっ…,0
いい勝負！,0
ないとらないとらー,0
実質ね,0
それな,0
モクの住人忘れてたわ,0
ABCDEFGつんよ,0
良い勝負,0
警備雑かな？,0
キモさに定評のあるABO,0
モク中在住ABO,0
ポジティブ足りすぎ！,0
相手の対応力が高ぇ,0
いるんだよね,0
好きなんてもんじゃない,0
モク中に住んでるもんで…,0
モク中ショーティえびお,0
エビオの家は常にスモークある,0
モク中のaboほんま危険だね,0
こうやって知られてくんやな,0
モク中厨もいますと,0
葛葉強気だと心強い,0
TPすげえ,0
エビオとかるびtearいっしょだっけ？,0
せーのいいね,0
いったれ,0
せーのっ,0
ないすぅ～！,1
ナイスゥ!,1
なぁいす,0
いいじょん,0
めっちゃ綺麗だったな,0
ナイス！いいね！,1
ナイス判断！ナイスチーム！,1
ガチ解ないすーー,1
イイねーー！,0
みんなの圧いいねー,0
もう一本！,0
葛葉コールの方が水無瀬さん声出てるからよさそうね,0
勝負できてる！,0
もっがい！,0
かっけーー！,0
ママを泣かせるな,0
もっかい！,0
チームやん！,0
素晴らしいー！,0
も”っか”い”！,0
ヨルのシフト強くね？,0
ないすこーる！,1
両対応じゃんこれ,0
ないすティーム！,1
もっかい！もっかい！,0
もう1回！もう1回！,0
次ィィ！,0
ノリノリでいいねえ！,0
Good manners,0
ないす連携！,1
完成してきた,0
も゛っ゛か゛い゛,0
DRXってこと！？,0
みんな頼れるチームメイトでかっこいいや！みんな応援してるよー！,0
IKZ！,0
オイ勝とうぜ！,0
やっぱ実質Ａ守りだったか,0
かみかみかわいい,0
かるびさんめちゃ良くなってる,0
チーム良きだよ！,0
葛葉Brain最高や,0
も“っ”か“い”,0
まこー！,0
"も""っがい”",0
いい練習になってる！,0
ガチPaper Rexやん,0
makoさま,0
やばい空気美味しすぎて泣く,0
ﾓｯｶﾞｲ！,0
声出ててとてもいい,0
好きがいい,0
ファンガラプちゃん！,0
ないすないふー！,1
ママをすぐ助ける親孝行チームや,0
リーダー声出てきてええよ〜,0
え？強すぎ？,0
まこはいいぞ,0
8-8熱いなぁ,0
makoつよいねぇ,0
MACOは俺も好き,0
のってけ,0
mako様,0
ガッハッハッハ,0
なるほど、ラプ様かわいいんだ,0
雰囲気よくなったな,0
ヨルのテレポのおかげで寄り問題解決してんのも強いな,0
アカイケンチ,0
足が見えた,0
お食べ,0
クラシックね？,0
すげえな,0
イタダキマスネ,0
よく見てるわ,0
マップだよーー,0
いや今のはラッキー,0
見ごたえあるー,0
いいぞいいぞがんばれ！,0
やっぱメンタルって大事だわ,0
チーターマンきちゃ,0
空気良くなった,0
宿れrb,0
取り返したー！勝てるー！,0
じゃあ…,0
葛葉そんなやつと思ってなかったよ；,0
じゃぁ,0
いい空気じゃー,0
く、ずは,0
おお逆転,0
じゃあ.,0
ＤＲＸなん？,0
熱いなぁ,0
逆転ナイスゥ,1
いまヴァンダル多いからな,0
がんばーえがんばえー！,0
みえるくん,0
残念だけど今のDRXはヴァンダルオンリーです,0
いいやん！いいやん！,0
よるすげートリッキーやな,0
いい空気だ…,0
1マップでいいから勝ち取りたい,0
ないすぅー,1
行けるぞ!～!,0
モクはファントム使うイメージ,0
捲りました,0
シャワー狩り狩り狩り,0
チームいいよ！,0
舐め待ちか,0
DRXダルめっちゃ増えたよ,0
シャワー狩り狩りね,0
アセントの時と空気が違う！勝てるぞ！,0
ショーティに気をつけろ,0
ガリガリ君,0
これ買えね？,0
いいね、みんな落ち着いて声でてる,0
シャワー狩り狩り狩りするか,0
DRXとMRGどっちが大事なのよ！,0
良い声！,0
だいぶ熱い,0
コール良すぎや,0
読み合い,0
いけいけ〜頑張れ〜,0
この2IGL体制どちらか落ち込んでも、もう片方がカバーできそう,0
エコってことはABO中尉か,0
落ち着いてるね,0
シャワー狩り狩り,0
まじでいい試合やね,0
1マップ取ったら勝ちか,0
人読みは葛葉のがうまそうやな,0
させさせ,0
こっちのペースだー,0
報告いいね,0
読み切ってんのすごいな,0
これ強いな,0
動きがすんごい,0
あるかい？の聞き方いいなぁ,0
コールが良い,0
かるび確認コール慣れてて良いね,0
声がどんどん出てきていいねえ,0
あちちだぜ,0
攻めあぐねているかも,0
スキルコールいいぞ,0
緊張感が…,0
あーおもろ,0
今って戦績どんな感じですか？,0
みんな声出てるしめっちゃ良い,0
暫定最強チームと一進一退の攻防してるぞ,0
まじでもくなかのABOだけ注意やな,0
スローだな,0
いいぞいいそー！,0
2IGLに3フィジのくずはみなせかるび,0
かるびまじでいい。これはいける,0
なんか最近葛葉固まりがちだ,0
判断早いいねー,0
かるびさん、確認ナイス,1
えっどいワイヤー,0
ランプラーク怖すぎな,0
答えがすぐ返ってくるのありがてぇね,0
ドキドキ…,0
報告いいねえ,0
かるび成長してる,0
設置の声も出てるわ…,0
めちゃいい試合だな,0
こわいこわい,0
ヨルいいねぇ,0
ごーー,0
かしこ,0
声出てていいね,0
いいうると,0
らぷさんつええ！,0
うまﾗﾌﾟさま,0
ナイスラプちゃん,1
ラプ様つよい,0
遅延えぐ,0
ラプ様本当つよい,0
きちいい,0
うめえ～,0
どま！おしいー,1
おしーーないとら,0
おし～nt,0
おしい!,1
ないトラ,0
惜しいぞ,1
いいセットだったな,0
惜しい〜,1
おしかった、,0
あちー,0
すげぇよすげぇよ！,0
今の惜しかったね,0
アツすぎる,0
今の触れなかったんかな？おしいい,1
ｎｔ,0
さすがにフィジやばいからな,0
おしすぎどまー！,0
さすがに強いか,0
でも良かった,0
提案たくさん出て良い,0
マジでおしかった,0
いいセットやった,0
惜しいー,1
いいセットだよ！,0
勝ってくれ…！,0
めっちゃイイ勝負！いまのよかったー！,0
アツいな,0
いいぞいいぞーー！,0
いい勝負じゃん,0
いい試合や すげーわ,0
遅延強いな,0
次は勝てる,0
いい勝負だ,0
接戦だあ,0
空爆のおお裏までいきたいね～,0
うわあ勝ちてえ…！,0
屈しない！,0
一進一退や,0
いい試合してるー！,0
さすがに4:1はヨル奇襲でも厳しかったか,0
Ceokazaって誰だとおもったらネオポルテの人か,0
勝てるよ！勝とう！,0
良い試合！,0
めっちゃおもろい,0
楽しいわ,0
チームで考えれてるのいい…,0
一列になってたら打ち抜けるのにな,0
みなっさんが声出てる！こ～れ勝てます！,0
ウルトかなり吐いてくれたし,0
激アツすぎる,0
さっきのボコ見たあとの接戦嬉しいよ！,0
おもろいなこれ,0
見てておもしれ‐,0
2人でIGLいいね,0
今のはさすがに触れないねぇ,0
もういろんな提案が出てる時点ですげえよ,0
今きたけどめちゃ戦えてるやんすげぇ…,0
相手も面白いことしてくるなぁ,0
どっちも応援したいチームだからめちゃわくわくする,0
強い相手にめちゃくちゃ良い試合してる！,0
でた,0
さっきボロ負けだったけど今回何でここまでやれてるんだろう？有識者教えて,0
ローレン達まじでつえーんだな,0
3キルないす！？,1
うおお,1
おお！すごいかっこきいよ！,1
3枚エグい！,0
すごくない！？！？,0
うっまいそれ！,0
えっぎぃよ？,0
かっこよすぎるて,0
こっちも負けてない,0
モク抜きナイス！,1
キレッキレ,0
ごー！ごー！,0
エースいこか,0
背負いすぎ,0
ナイフィジ～,0
フィジフィジしてんねぇ！,0
このキルでかすぎ,0
構成と戦い方が相手にとって初見殺しだからやね,0
かっけぇよ,0
またやった？,0
暫定3フィジ,0
ないすふぃじ,1
フィジ！,0
フィジフィジしてきたな,0
EZフィジー,0
フィジフィジフィジ！,0
空気が変わるプレイ,0
フィジギフ,0
フィジすぎる,0
にじさんじ最強だわ,0
葛葉くん、きみつよいねぇ！,0
ほんと救ってる,0
フィジで積極的にいけてるぞー！,0
フィジしか勝たんか,0
背負いすぎかっけーー,0
凄い凄い,0
マジで良くモク抜くな,0
メンタルいいぞ,0
１ピック狙ってくるぞぉ,0
ナイフィジよ,0
みんなでいこー,0
相手の作戦をフィジで破壊,0
ね～,0
賞味期限短くなっちゃったんだよねぇ；,0
こんなんもう本番じゃん…いい勝負,0
勢いでプレーしてるときフィジもついてくるんだよな,0
鳥さんぱたぱた～,0
賞味期限がねぇ,0
これ、ヨルコンペ増えます,0
オーガニックのねー,0
デスガイディングライト,0
ごー！,0
鳥は足速いかちょっと,0
なるほど！構成によって結果も大きく変わるのか　ありがとう,0
鳥はどうしてもね,0
大人気の、マフィン,0
賞味期限なら切れても食える,0
うお！？,0
うま！ないす！,1
ACEくるか！る,0
びったびた,0
ace iku?,0
やっちまえ,0
Ace?,0
エイムきれーい！,0
エース頑張れ！,0
ナイスうま,1
ここ勝ってほしいわ,0
ACEike!,0
エースいけ！,0
エース？,0
エースいけ葛葉,0
aceいけ！,0
ヨルACE！？,0
しゃ,0
oshii,0
ぐわあ,0
ないす～！￥,1
ベベンボビン,0
なーいす!,0
ナイス〜!,1
ないすだよー！,1
とてもえらい,0
偉い！,0
葛葉すご,0
よくがんばった！,0
ナイスゥナイスゥ,1
強い強い！,0
マイケル・ジャクソンもおります,0
ママがつよい,0
いけいけでごー！,0
ずはさーん,0
きゅぴちゃん偉すぎ,0
きゅぴちゃん気合いのリコイル最高や,0
最近流行りの浮いた感じの歩き方,0
まじ落ち着いてたよ〜ナイス〜,1
エペやってただけあってトラッキングがナイスだ,1
ナイスキルだよ~！,1
最初の当たりの時か,0
ヒバレイズうめぇな,0
チームの力や,0
守りとれてるのすご,0
葛葉かっこよ,0
みんなの削りが,0
かっこよすぎるよ、あんた,0
最初当たった時のかな,0
削り職人ありがとう,0
葛葉いいよいいよ,0
接戦で面白いねぇ,0
がんばれ！*\(^o^)/*,0
めっちゃいいよ～！強いよ～！,0
本当にがんばれー！,0
昨日からのこれはマジですごいぞ！,0
ナイスだよ〜,1
ごーごーでごー,0
きゅぴの安心感,0
スクリムでこのチームに土をつけられればでかいな,0
きゅぴちゃんうまいな,0
本当にカッコよすぎる,0
ラプ様強気でいいな,0
アーマー買ってないのかな？,0
なのに,0
判断はやっ,0
とるんだよね,0
みんなで勝ってるね,0
良い感じ！,0
ないすおーぶ,1
葛葉さんかっこええ,0
ウルトが刺さってないだけで刺さればもっと余裕,0
フッカおった,0
んわぁ,0
やばいそれは,0
つーよいな,0
まだいたかー,0
ロレお前,0
対応してきてるな,0
ロレおるんか,0
うわー！,0
